titles,authors,nums,peoples
想大才能做大,大卫・舒尔茨、马克・费舍尔/海峡文艺出版社/2003-4/22.80元,6.7,31
A Century of Innovation The 3M Story,3MCompany/2003,7.4,11
现在.我们接管世界-马克.扎克伯格传,姜得祺、张鸥/江苏人民出版社/2012-6/35.00元,7.6,58
Things a Little Bird Told Me,[美]BizStone/GrandCentralPublishing/2014-4-1/$16.45,6.5,33
开餐馆的滋味,刘长明/2010-1/37.00元,6.5,14
移动就是一切,保罗•斯盖尔敦/李亮/江苏文艺出版社/2013-7,7.5,35
网店经营宝典,岚姐姐/清华大学/2008-5/35.00元,7.8,18
商业的本质,[美]杰克·韦尔奇、[美]苏茜·韦尔奇/蒋宗强/中信出版社/2016-4-6/49.00元,5.4,1173
任性創業法則第一條: 員工可以隨時翹班去衝浪,伊方．修納/但漢敏/野人文化股份有限公司/2008/3/1/120.00元,7.5,11
揭秘服装赚钱的门道,服装探秘/武汉大学出版社/2009-9/28.00元,8.1,177
哈佛企业家创业指南,普南·莎玛/黄飞君/世界知识出版社出版/2006-1/20.00元,8,10
互联网运营之道,金璞、张仲荣/电子工业出版社/2016-1/49.00,6.5,289
非上市公司股权激励一本通,单海洋/2014-9-1,6.7,40
孩子王,[美]凯瑟琳·罗斯/韩若宜/中信出版社/2012-11/49.00元,7.1,72
马化腾的腾讯帝国,林军、张宇宙/中信出版社/2009-8/36.00元,6.6,274
自慢3,何飞鹏/北京大学出版社/2010-4-1/32.00元,8,124
零成本创业：大众创业时代如何向客户融资,[美]JohnMullins（约翰·马林斯）/刘洋波/电子工业出版社/2015-8/50,6,16
基业常青,常桦/中国华侨出版社/2012-6/32.00元,6.8,10
海淘攻略,2012-8/39.80元,7.3,28
大爆炸式创新,[美]拉里·唐斯、[美]保罗·纽恩斯/浙江人民出版社/2014-10-1/54.90,7,45
逆境不败,坂本光司、坂本研究室/刘鑫/红旗出版社/2015-10,7.4,10
我的自传 林梧桐,林梧桐/PelandukPublications(M)SdnBhd/2004,6.6,16
以色列谷,(以)顾克文(EdouardCukierman)、丹尼尔.罗雅区(DanielRouach)、(中)王辉耀(HuiyaoWang)/肖晓梦/机械工业出版社/2015-1-1,8.6,51
Ogilvy on Advertising,DavidOgilvy/Vintage/1985-03-12/USD24.95,7.4,57
苹果,亚当·拉辛斯基/王岑卉/上海财经大学出版社/2013-1/42.00元,7.3,142
玛莎原则,玛莎·斯图尔特MarthaStewart/屈哓丽/首都师范大学出版社/2008-1/32.00元,7.1,16
车库咖啡,苏菂（口述）、王海珍（撰稿）/人民出版社/2013-11/28.00,6.7,58
马云创造,杨艾祥/中国发展出版社/2006-6/26.00元,7.3,239
Smart and Gets Things Done,JoelSpolsky/Apress/2007-5-31/USD16.99,7.6,36
创建咨询公司,(美国)阿兰·卫斯著、刘士平等译/经济日报出版社/2004-1/22.00,6.8,13
智胜江湖,刘兴亮/南京大学出版社/2009-8/34.00元,7.2,42
风口,八八众筹/机械工业出版社/2015-1/45.00元,5.3,109
清华制造,张宏杰/作家出版社/2002-1-1/18.00,7.1,59
开花店怎样赚钱,王立平/2011-1/27.00元,7,10
在那西天取经的路上,茅侃侃/机械工业出版社/2011-4/29.00元,6.8,95
谁认识马云,刘世英彭征/中信出版社/2006-11/35.00元,7.1,626
开家自己的疗愈沙龙,[日]《开家自己的疗愈沙龙》编辑部/袁淼/中信出版社/2013-6/35.00元,7,12
创新者的密码,埃米·威尔金森（AmyWilkinson）/张跣/浙江人民出版社/2015-9/52.90,7.7,29
中关村笔记,宁肯/北京十月文艺出版社/2017-4-1/45.00,8,46
互联网+时代的7个引爆点,新浪科技/中国铁道出版社/2015-10-1/CNY49.00,6.6,10
财富人生七年七十人,陆炯编/2008-8/78.00元,7,10
申五的店,朴圭石/经济管理出版社/2005-11/16.80元,6.6,61
27岁成为千万富翁,博·皮博迪/刘伟荣/中信出版社/2006-1/20.00元,8.7,20
全世界最贵的总裁情商课,苏林/江苏文艺出版社/2013-8/35.00元,7.4,56
Mastering the VC Game,JeffreyBussgang/PORTFOLIO/2010-8-26/GBP18.99,7.4,10
创业之殇,[美]DavidFeinleib/李迎春/人民邮电出版社/2014-1/39.00,8,14
大猎论道,猎聘网/人民邮电出版社/2015-8-1/CNY49.00,7.4,18
翰林兄弟和欧瑞莲,比约恩·艾德斯塔/石露芸/2009-1/28.00元,5.8,10
从零开始学融资,林汶奎/现代出版社/2016-10/49.80元,7.9,10
塔木德:犹太商人的创业圣经,弗兰克·赫尔/徐世明/民主与建设出版社/2004-01/29.80,7.2,51
微商,编者:张兵/中国铁道出版社/2016-1-1/39.00元,8.4,18
创业真经,"戈尔兹(美),徐丹译/中信出版社/2003-1/20.00元",7.4,21
财富的逻辑,阿里郎/中华工商联合出版社有限责任公司/2011-1/39.90元,6.7,36
富爸爸成功创业的10堂必修课,(美)罗伯特·清崎(美)莎伦·莱希特/萧明/南海出版社/2011-4/32.00元,8.1,52
淘宝网上的皇冠店铺,伟雅/2008-4/20.00元,6.1,19
跟温州人学经商,赛格/石油工业/2009-6/38.00元,6.7,19
跟德鲁克学营销,（美）威廉•科恩/中信出版社/2013-11/42.00元,6.8,21
中国快递桐庐帮,孙侃著/红旗出版社/2014,6.2,17
李嘉诚传,夏萍/作家出版社/1996-01/11.60,7.6,149
雅高,维吉尼·吕克/孙兴建/中国旅游出版社/2000-9/19.80元,7.1,32
邻家的百万富翁,[美]托马斯·J.斯坦利、威廉·D.丹科/陈季东/海南出版社/1998-08/21.80元,7.4,691
股权设计,郭勤贵、耿小武/机械工业出版社/2017-1-1/CNY49.00,6.7,10
自营销,[美]亚历克斯•博古斯基（AlexBogusky）、[美]约翰•温莎（JohnWinsor）/闾佳/浙江人民出版社/2012-10/42.90元,6.7,187
新企业战略,大前研一等/卿学民/中信出版社/2006/4/1/38.00元,7.9,64
向毛泽东学管理,李凯城/当代中国/2010-6/28.80元,7.5,111
共享经济商业模式,[英]亚历克斯·斯特凡尼/郝娟娟、杨源、张敏/中国人民大学出版社/2016-1-1/59,6.9,10
众筹,盛佳、柯斌、杨倩/机械工业出版社/2014-5-21/49.00,5.8,109
Growth Hack 這樣做,Xdite/PCuSER電腦人文化/2016-5-7/300.00台幣,7.6,17
富爸爸如何买卖一家公司,加勒特·萨顿/程霄晨/南海出版公司/2010.05/22,8.4,37
浪潮之巅,DavidCroslin/顾毅/机械工业出版社华章公司/2011-1/39.00元,6.9,66
1个理想X10种创新=社会企业是门好生意,約翰．艾金頓、潘蜜拉．哈提根/廖建容/2010-1/128.00元,7.1,10
Crush It!,GaryVaynerchuk/HarperStudio/2009-10-01/USD21.99,7.7,12
硅谷中关村人脉网络,王德禄、赵慕兰、张浩/清华大学出版社/2012-4/48.00元,4.3,30
疯狂的站长,温世豪/清华大学出版社/2010年05月/29.00元,7.2,497
模仿的技术,[日]井上达彦/兴远/世界图书出版公司·后浪出版公司/2014-9/28.00元,7.5,158
中国合伙人,锦琥/2013-5/30.00元,7.3,147
半面创新,周宏桥/机械工业出版社/2013-5/39.00元,7,22
新内容创业：我这样打造爆款IP,南立新、曲琳/机械工业出版社/2016-5-10/39.00,5.4,65
Anything You Want,DerekSivers/TheDominoProject/2011-6-29/USD14.99,8.4,20
做最好的创业团队,陈向东/中信出版社/2016-4-1/CNY58.00,6,11
创新的国度,[瑞士]R.詹姆斯·布雷丁/徐国柱、龚贻/中信出版社/2014-3/65.00,7.5,37
疯狂的投资,[美]约翰.S.戈登/于倩/中信出版社/2014-12/42.00,7.3,366
智能爆炸：开启智人新时代,王汉华、刘兴亮、张小平/机械工业出版社/2015-10-10/59.00,7.1,125
创业是条不归路,范真/浙江大学出版社/2013-1/29.80元,6.9,55
我把一切告诉你3,万里依然/中信出版集团/2016-12/56.00元,7.7,32
大道平安,王禾生/中信出版社/2008-11/45.00元,7,70
设计思维玩转创业,杜绍基/机械工业出版社/49.00,7.9,31
不缴糊涂税,宋洪祥/经济日报/2010-2/38.00元,7.6,27
为什么那个傻瓜赚钱比我多？,(美）罗伯特-谢明/苏鸿雁/中信/2009-5/32.00元,7.3,64
成功的创业计划,J.D瑞安薛菁睿/2004-1/49.80元,6.1,10
工作的未来,赖安·库纳缇、杰里米·纽纳/林秀兰/中国人民大学出版社/2016-1-1/39.20,5,27
MIT创新课：麻省理工模式对中国创新创业的启迪,黄亚生张世伟余典范王丹/中信出版股份有限公司/2015-1-1/CNY48.00,7.1,21
创业的旅程,陈戈/中信出版社/2010-10/36.00元,6.9,91
女孩一生要结识的100位名人,王艳明//杜慧/新世界/2009-8/36.00元,7.1,22
天使投资人的忠告,（美）布莱恩•科恩（BrianS.Cohen）、约翰•卡多尔（JohnKador）/郑磊、张平平/机械工业出版社/2014-6/39.00,7.2,27
手把手教你开咖啡店,陈玉伟/人民邮电出版社/2009-1/25.00元,5.8,35
如何教创业：基于实践的百森教学法,2015-5-1,8.9,10
Predictably Irrational,DanAriely/Harper/2009-6-1/USD19.75,8,83
Talking to Humans,GiffConstable/2014-9-23/$11.09,7.5,14
The Toilet Paper Entrepreneur,"MikeMichalowicz/ObsidianLaunch,LLC/2008-9-24/USD14.96",7.2,10
创业，从一个简单的创意开始,[美]斯蒂芬.奇/宋瑞琴、张温卓玛/中信出版社/2016-6/45.00元,7.1,10
唯核不破：互联网+时代创业变革致胜密码,吕良泽、黄芳俪、蔡文匡/电子工业出版社/2015-9-1/CNY58.00,9.5,57
马云正传,刘世英/湖南文艺出版社/2008-7/38.00元,7.9,263
成长之痛(建立可持续成功组织的路径图与工具第5版)/MBA精读系列,(美)埃里克·G·弗拉姆豪茨(EricFlamholtz)、伊冯娜·兰德尔/葛斐/中信出版集团股份有限公司/76.00元,7.4,10
创业学案例,杰弗里·蒂蒙斯/周伟民、吕长春/人民邮电/2005-9/35.00元,7.3,16
互联网+创业,《经理人》杂志/红旗出版社/2016-8/45.00元,8.6,11
洋北漂的中国梦,[英]江森海/人民邮电出版社/2014-4/35.00元,6.6,11
在路上,刘世英/民主法制出版社/2007-1/58.00元,6.9,150
无人之境,道格·泰特姆/蒋永军/2008-6/36.00元,7.3,25
破晓,谢雨钢/清华大学出版社/2013-7-1/48.80,5.4,142
源创新,谢德荪/五洲传播/2012-5/43.80元,8.2,101
从9亿到179亿像百丽那样疯狂成长,陈伟文/浙江人民/2009-8/29.80元,7,34
亚洲华人企业家传奇,王国宇、牟家和/新世界出版社/2010-9/36.80元,7.5,56
资本经营论,王明夫/中国人民大学出版社/2004-9/25.00元,8.2,53
Marissa Mayer and the Fight to Save Yahoo!,NicholasCarlson/Twelve/2015-1-6/USD30.00,8.7,17
第一桶金-福布斯86位富豪创业史,蔡践/长安/2008-1/32.00元,7,20
卓有成效的创业,[美]斯图尔特·瑞德（StuartRead）、[美]萨阿斯·萨阿斯瓦斯（SarasSarasvathy)、[美]尼克·德鲁（NickDew）、[美]罗伯特·维特班克（RobertWiltbank)、[美]安妮-瓦莱丽·奥尔斯（Annw-ValérieOhlsson)/新华都商学院/北京师范大学出版社/2015-8-1/58.00元,7.6,10
险中求胜,查特吉/王钦、王雯/中国人民大学出版社/2006-4/45.00元,7.5,21
互联网思维2.0,卢彦/机械工业出版社/2015-3-1/49.00,6.3,30
团队是设计出来的,刘一寒/江苏凤凰文艺出版社/2015-9/35.00元,7.4,35
人货场论,刘官华、梁璐、艾永亮/机械工业出版社/2017-6/59.00元,7.5,17
史玉柱点评创业,《赢在中国》项目组/中国民主法制出版社/2008-6/39.00元,7.3,56
逆袭者,李书文/江苏文艺出版社/2013-8/45.00元,8,25
创业3.0时代：共享定义未来,刘兴亮、张小平/电子工业出版社/60.00,6.7,10
创新的本质,(日)野中郁次郎/知识产权出版社/2006-6/38.00元,8.8,67
99%的人都把卖点说错了,广濑知砂子/北方妇女儿童出版社/2017-1-1/CNY39.80,6.6,28
精益思想,（美）詹姆斯P.沃麦克（JamesP.Womack）、（英）丹尼尔T.琼斯（DanielT.Jones）/沈希瑾、张文杰、李京生/机械工业出版社/2011-4/48.00元,5.2,112
工商巨子,(美)荣・切尔诺/王恩冕等/海南出版社/2000-06/65.00,9.2,193
轻营销（第2版）,唐文/机械工业出版社/2016-5-20/49.00,7.5,31
客服圣经,保罗·蒂姆/丰祖军、张朝霞/中国人民大学出版社/2009-2/49.80元,7.8,80
客户不丢,淘宝大学/电子工业出版社/2014-9-1/79.00元,8.3,18
程序员，你伤不起,吉日嘎拉/人民邮电出版社/2013-7/49.00,7.1,77
将世界甩在身后,迈克尔·刘易斯/刘宁/中信出版社/2008-08-01/39.00元,7.3,98
最伟大的推销员,戴尔・卡耐基/常虹/海潮摄影艺术出版社/2001-9-1/23.80,7,17
海底捞店长日记,2012-9/32.00元,5.9,72
粉丝经济学,光明日报出版社/2014-8-30/68,8,10
大道至简,李楚楚/北京联合出版公司/2016-10/42,7,19
给你一个公司，就能赚钱,陈春洁/中华工商联合出版社/2011-11-1/28.00元,7,13
创业第一年,孙志超/中国发展出版社/2016-9-1/49.80,7.6,10
谷歌创业帮,王丹/浙江大学出版社·蓝狮子/2015-11-30/42,7.9,13
富爸爸打造必胜创业团队,布莱尔·辛格/王立天/鹭江出版社/2009-9/25.00元,7.5,62
我的成功你应该复制,(美)卡梅伦·约翰逊、（美）曼恩/杨博、灵思泉/南海出版社/2009-7/29.80元,7.7,47
挡不住的趋势,张明正、陈怡蓁/电子工业出版社/2005-8/29.80元,7.7,73
The Compound Effect,"Hardy,Darren/2012-10/$16.94",6.7,20
麻省理工学院与创业科学的兴起,埃兹科维茨/王孙禺/清华大学出版社/2007-8/26.00元,7.6,10
钢铁侠埃隆·马斯克,杨士范、吴居叡、郑纬筌/中国人民大学出版社/45,6.4,10
褚橙你也学不会,黄铁鹰/机械工业出版社华章公司/2015-4-1/39.00,7.2,287
迪士尼的魔法,[美]比尔•卡波达戈利（BillCapodagli）、[美]林恩•杰克逊（LynnJackson）/任小红/中国人民大学出版社/2011-6/49.80元,6.6,16
《KINFOLK四季》2015年春季刊,KINFOLK/彭瑞球、莫柯/2015-3-10/100,7.9,50
未来企业之路,SaulBerman、PeterKorsten、RagnaBell/华晓亮、冯月圻/北京大学出版社/2010-4/38.00元,7.1,71
淘宝网店爆款打造：三周做出爆款，店铺精准引流,老A电商学院/人民邮电出版社/2015-7-1/49.80元,7.4,29
创业可以走直线,赵伟/江苏文艺出版社/2013-7/35.00元,5.9,88
盛大传奇,张路，吴比著/中信/2007-1/32.00元,6.7,111
左脑趣味贴贴画,圆圆龟智力开发组/机械工业出版社/2015-7/18.80元,7.9,10
赛道为王,李又羲/北京理工大学出版社/2016-2/38,7.5,17
三十年一亿倍,韩颖、韩流、雷・克洛克/陈寅/中华工商联合出版社/2004-6-1/26.00元,6.2,41
刘强东：注定震惊世界,尹锋/北京联合出版公司/2012-8/38.00元,8.6,131
How to Get Rich,FelixDennis/EburyPress/2006-8-17/GBP16.99,6.9,10
采购与供应链管理,刘宝红/机械工业出版社/2012-1-20/36.00元,7.2,384
Entrepreneur Revolution,"Priestley,Daniel/Capstone/2013-5/$22.54",6.3,10
自慢 3: 以身相殉 何飛鵬的創業私房學,何飛鵬/商周文化事業股份有限公司/2009/04/04/365TWD,7.6,45
中国式股权,包啟宏、沈柏锋/中国铁道出版社/2016-5/49,4.8,10
职场暖心话术,吴昱荣/中国华侨出版社/2013-3/32.00元,6,45
销售模式新生代（第2版）,【英】凯斯•达格代尔（KeithDugdale）、大卫•兰伯特（DavidLambert）/罗蓓蓓、高嘉勇/人民邮电出版社/2013-7/49.00元,7.5,10
创新的力量,吉姆*柯林斯/北京师范大学出版社/2007-4/42.00元,8.5,50
《新周刊》2015年选·创业号动车,《新周刊》主编/现代出版社/2016-1/39.8,5.5,21
掘金,腾讯科技频道/机械工业出版社/2015-5/39,6.2,59
游戏颠覆者：如何用创新驱动收入和利润增长,[美]A.G.雷富礼（A.G.Lafley）、拉姆·查兰（RamCharan）/辛弘、石超艺/机械工业出版社/2016-8/49.00,7.5,10
马云：我的世界永不言败,马云/企业管理出版社/2014-7-1/39.80,6.3,99
成瘾模式,何坊/2013-1/35.00元,6.7,14
场景革命,吴声/机械工业出版社/2015-7-1/59.00元,6.1,1020
无微不至,优米网/安徽人民出版社/2013-5/48.00元,7.3,28
如何成为服装设计师,玛卡雷娜.圣.马丁/徐凡婷/中国纺织出版社/2013-7/48,6.9,23
The Entrepreneurial Mindset,RitaGuntherMcGrath、IanMacMillan/HarvardBusinessPress/2000-8/USD40.00,6.4,10
突破创业,乔·伯格斯通、小比尔·墨菲/任虹蓉/中信出版社/2015-5-1/38.00元,7.6,13
马云创业思维,刘世英/经济日报/2008-1/38.00元,7.4,117
房产销售快速成交50招,华英雄/中国经济/2012-3/35.00元,7.3,36
人人点赞：让APP瞬间疯转的绝妙文案,"【美】EricaSadun，SteveSande（萨丹（Sadun,E.）,山德（Sande,S.））/朱军华/电子工业出版社/45.00元",8,10
犹太商人羊皮卷,弥赛亚/哈尔滨出版社/2005-01/35.00元,6.7,26
松下幸之助全传,赵凡禹/华中科技/2010-10/32.00元,8,64
稻盛和夫自传,[日]稻盛和夫/陈忠/华文出版社/2010-6-1/39.80元,6.3,460
黄光裕真相,李德林、尹锋/经济日报出版社/2009-5/30.00元,5.8,252
创客运动,[美]马克·哈奇/杨宁/机械工业出版社/2015-6-1/39.00元,6,26
Amazon.com 的祕密,RichardL.Brandt/閻紀宇/天下雜誌/2012-8-1/NT$320,7.3,10
微信朋友圈：这么玩才赚钱！,刘焱飞/机械工业出版社/2014-11-1,7.1,23
伊拉克，在死神脚下揾钱,刘磊/海天出版社/2006-1/28.00元,7.6,59
创意型领袖,朱迪切(MariaGiudice)、爱尔兰(ChristopherIreland)/王　沛/人民邮电出版社/2015-1-1/CNY39.00,7,10
从不竞争,林军/中信出版社/2010-4/35.00元,7,130
小企业赚大钱,杰弗瑞・福克斯、耿林/耿林/上海人民出版社/2005-4/14.00元,7.2,18
咖啡店,(美)莱斯利・A・耶基斯/王宏伟/中信出版社/2004-1/18.00元,6.9,92
注意力经济,[美]托马斯·达文波特、[美]约翰·贝克/谢波峰[等]/中信出版社/2004-1/29.00元,6.7,86
The New New Thing,MichaelLewis/Penguin(Non-Classics)/2001-1-1/USD16.00,7.5,23
匹配度,陈峻锐/中国友谊出版公司/2016-8/42.00,7.5,72
梦想会生利息,吴淡如/漓江出版社/2014-6-1/CNY32.00,7.2,83
失业的程序员,沈逸/2014-5-1/39.00元,7.5,57
给你一个公司，看你怎么管2,南勇/2011-1/35.00元,7,41
创新五把刀,【美】乔希•林克纳/王勇/中信出版社/2012-10/36.00元,6.4,94
华为哲学概论,楼河/江苏文艺出版社/2013-8/36.00元,7,14
蔓延式创新,吴文雄、何晓冬/机械工业出版社/2016-1-1/48,7.3,10
创业的轨迹,[美]理查德•多尔夫/刘丽君、倪跃峰/中国人民大学出版社/2011-7/78.00元,7.1,10
品牌至上——LOGO设计法则与案例应用解析,人民邮电出版社/2017-1-1/59.00,5.8,85
财富第六波,胡国安，禹路　著/广东经济/2007-5/29.80元,6,19
玩转众筹,魏来/机械工业出版社/2014-6-1/49,7.1,42
柳井正与优衣库,蔡成平/浙江人民出版社/2011-9-1/32.00元,6.9,205
富爸爸提高你的财商,罗伯特·清崎/南海出版社/2011-4/29.80元,8.1,131
创业,[美]伦纳德•A.施莱辛格、查尔斯•F.基弗、保罗•B.布朗/郭霖/北京大学出版社/2017-9/42.00,7.3,10
天使融资,杰拉尔德·A·本杰明、乔尔·B·马吉利斯/经济科学出版社/2002.6/48.00元,7.6,10
谁理你的梦想,杨乔/北京师大/2011-6/35.00元,7.6,119
中国互联网风云16年,武帅/2011-9/45.00元,6.7,25
特朗普成功创业101,迈克尔·戈登/陈蔚/东方出版/2007-11/35.00元,6.5,12
一杯百万美元的奶茶,（美）特德•麦克米伦、希瑟•黑尔著/马晓棠/中信出版社/2010/10/08/26.00元,6.3,42
20岁创业 30岁立业,黄凤祁/中国友谊出版公司/2010-7-1/28.80元,7.2,12
创新设计思维,鲁百年/清华大学出版社/2015-11-1/CNY58.00,7.2,14
数字化商业模式,大前研一/王小燕/中信出版社/2006-4/32.00元,6.8,83
赚钱的技术,[日]竹内正浩/周元/中国人民大学出版社/2011-2-28/32.00元,7.9,15
聚联网,丽莎·甘斯基/马睿/中信出版社/2012-1/35.00元,7.9,60
管中窥“道”,郭朝晖/上海科学技术出版社/2010-1/18.00元,7.6,22
人人都看得懂的财报书,孟庆宇/北京联合出版公司/2014-1-1/36.00,7.7,39
小企业经营圣经,（美）汤姆·吉格斯（美）菲尔·伯尔斯塔/祝允云/中华工商联合出版社/2012-8/49.80元,7.6,15
我用博客赚了6000万,加里·维纳查克/钱锋^秦虞/工商联/2011-7/26.00元,8.3,39
伟大创意的诞生,史蒂文·约翰逊(StevenJohnson)/盛杨燕/浙江人民出版社/2014-8-1/CNY52.90,7.6,241
从核心扩张,ChrisZook/Tsung/中信出版社/2004-10/25.00元,7.5,26
商业计划工具包,史蒂文·彼得森/机械工业出版社/2004-2/39.80元,8.7,10
下班後賺更多,艾爾文/三采文化出版事業有限公司/2014-1-4/NT$300,7.3,28
没想法，哪敢开创意杂货铺,竹村真奈/郭勇/电子工业出版社/2014-7-1/48.80,8,10
創意×創業,林燕翎/三采文化出版事业有限公司/2007年8月,7.2,11
创业之初必知必会的财务知识,张志宏编/工商联/2010-1/28.00元,7.6,10
从概念到华尔街,奥伦·富尔斯特/中国人民大学出版社/2005-8/28.0,7.1,19
慕课,【美】乔纳森·哈伯/刘春园/中国人民大学出版社/2015-2/39.00元,7.4,31
如何策划婚礼 the wedding planner,"Leferve,Holly/2007-1/55.00元",7.2,10
如何开办公司,北京岳成律师事务所/北京大学出版社/2010-1/25.00元,8.2,33
Little Bets,PeterSims/FreePress/2011-4-19/USD25.00,7.1,13
大数据经济,谢文/北京联合出版公司·后浪出版公司/2016-1/32.00元,7.6,90
沸腾十五年,林军/中信出版社/2009-7/59.00,8.2,2106
來開店吧！風格雜貨屋美夢成真術,信紙社、寺澤太郎/攝影/梅子/積木/2012-2-26/NT.350,6.6,11
企业家精神,丁栋虹/清华大学出版社/2010-1-1/52.80元,7.8,10
The Score Takes Care of Itself,BillWalsh/PortfolioHardcover/2009-8-20/USD25.95,7.6,10
创新者的思考-看见生意与创意的源头,大前研一/謝育容/7-09999/114.0,6.9,12
创业有啥了不起,袁岳/中国经济出版社/2010-8/36.00元,6.8,42
创新的迷失,皮普·科伯恩/贺丽琴/北京师范大学出版社/2007-4/32.00元,5.1,34
世界是怪咖的——全民创业时代的异类思维（精装）,克里斯•布洛根著/谢绍东、刁苏劲、黄菲/电子工业出版社/2015-1/50,7.2,37
创业学绝味,郭宇宽/企业管理出版社/2014-7/39.8,7.9,36
Startup,JerryKaplan/Penguin(Non-Classics)/1996-10/USD17.00,7.4,13
Eat People,AndyKessler/PortfolioHardcover/2011-2-3/USD25.95,6.4,10
Grinding It Out,RayKroc/St.Martin'sPaperbacks/1992-4-15/USD7.99,6.4,10
总经理财务一本通,刘亚莉/广东经济/2011-5/45.00元,5.2,28
做喜欢的事：25个亚太创意设计工作室,2015-5-1/69.8,4.2,13
借贷,资本之鹰/2009-1/36.00元,6.7,207
从0到1开公司：新手创业必读指南,朱瑞丰/49.80元/2016-11,8.2,10
哈佛商學院最實用的創業課,諾姆．華瑟曼/許瑞宋/財信出版/2013-7-1/NT480,6.6,10
屬於我的溫柔小革命：30幾歲女生的幸福開店札記,田川美由/邱喜麗/野人/2012-8-1/NT$300,7,10
20几岁必须要知道的赚钱法则,王兴/2010-6/27.80元,6.5,15
一个APP的诞生,Carol炒炒、刘焯琛/电子工业出版社/2016-7-1/79,7.2,47
社会企业家的战略工具,格利高里·迪斯(GregoryDees)、杰德·埃默森(JedEmerson)、彼得·伊柯诺米(PeterEconomy)/社会科学文献出版社/2011-5-1/45.00元,7,13
日进3万3,机械工业出版社/2014-7-20/39.8,7.6,21
登顶之舞,陈惠湘/经济日报出版社/2007-1/36.00元,7.2,10
从自行车到宾利,周华/2010-1/26.00元,7.9,109
新手学开公司：创业融资常识,王英/中国铁道出版社/2015-3-1/39,7,10
新技术的胜算,[加]鲍勇剑/机械工业出版社/2015-4/49.8,5.7,47
奔向权力,(英)赫尔加.德拉蒙德/景晶/新华出版社/1997-04/10.80,6.9,32
北大毕业等于○,王文良/中国社会出版社/2003-1-1/22.80,7.1,76
你的团队需要一个会讲故事的人,安妮特·西蒙斯/江苏凤凰文艺出版社/2016-5-10/36,7.4,593
成人之美,蔺德刚/北方文艺出版社/2010-04/24.00,6.6,250
哈佛教我的思考武器,岩濑大辅/民主与建设出版社/2016-10/32.80元,6.7,10
创业的智慧,(美])homasEisenmann/俞月圆/人民邮电出版社/2014-8/69,6.1,10
公司IPO上市操作实务与图解,陈思远、刘双/法律出版社/2015-4/49.00元,6.6,10
终极高手,天佑/线装书局/2013-2/39.80元,7.7,37
"Nothing to Lose, Everything to Gain",RyanBlair/Portfolio/2011-8-4/USD25.95,6.7,10
高效能人士的七个习惯·25年企业培训精华录,史蒂芬·R·柯维、富兰克林柯维公司培训团队/中国青年出版社/2014-4-1/CNY39.00,7.7,19
资本撬动成长-企业与VC/PE有效沟通的密码,马方业、袁元/南京大学/2009-4/35.00元,5,22
需求,[美]亚德里安•斯莱沃斯基（AdrianJ.Slywotzky）、[美]卡尔•韦伯（KarlWeber）/魏薇、龙志勇/浙江人民出版社/2013-6/64.9,6.4,747
创业企业融资,（美）蒂蒙斯/周伟民等译/华夏出版社/2002-01/26.00,7.2,10
创业常识速查速用大全集,孙振国编/2011-9/48.00元,8,10
痛点：大众创业时代如何打动13亿超级消费者并将产品卖给他们,SavioChan，MichaelZakkour/电子工业出版社/2015-9-1/CNY50.00,6.3,16
李彦宏的百度世界,CHENGDONGSHENG/2009-4/42.00元,7.6,299
Billions of Entrepreneurs,"TarunKhanna/HarvardBusinessSchoolPress/January21,2008/USD29.95",7.2,10
企鹅与怪兽,[美]尤查•本科勒（YochaiBenkler）/简学/浙江人民出版社/2013-10/52.9,6.9,65
公司由小到大要过哪些坎,卢强/电子工业出版社/2013-3/46.00元,8.1,10
与巴菲特共进午餐,孙虹钢/2009-6/36.00元,7.6,28
卡耐基管理的艺术,戴尔·卡耐基/中国城市出版社/2006-11/28.00元,7.3,11
YouTube你的熱情和直覺,陳士駿、張黎明/天下遠見出版股份有限公司/2011-11/144.00元,7.6,22
股权资产估值,美）杰拉尔德E.平托、托马斯R.罗宾逊、伊莱恩•亨利、约翰D.斯托/刘醒云/机械工业出版社/2012-7-1/99.00元,9.2,36
创业去！史上最年轻CEO的创业经,(美)卡梅伦·约翰逊//约翰·大卫·曼恩|译者:灵思泉//杨博/南海/2011-10/32.00元,7.3,21
场景化社群运营实战手册,青木老贼、峥嵘/人民邮电出版社/2016-8-1/49.8,7.4,10
穷人与富人的距离0.05厘米,砍柴人/漓江出版社/2005-01/19.80,6.6,20
0生万物,云关秋/北京时代华文书局/2015-9/39.80,7.5,10
创意就是你的提款机,斯蒂芬·奇/李怀琛/北京大学出版社/2012-12/35.00元,7.6,14
决胜，在看不见的地方,刘顺仁/2009-5/28.00元,7.8,16
成功广告80例,颜伯勤/中国友谊出版公司/1991-12/8.90元,7.5,14
富足,彼得•戴曼迪斯(PeterH.Diamandis)、史蒂芬•科特勒(StevenKotler)/贾拥民/浙江人民出版社/2014-4-1/79.90元,6.6,469
兩個女生的紫色夢想: 薰衣草森林創業傳奇,郭定原、繪者／詹慧君/插畫,7.4,10
微课与慕课设计初级教程,赵国栋主编/北京大学出版社/2014-9-1/38.00元,8,10
我如何成为世界首富,保罗·盖帝/腾飞/企业管理出版社/2006-10/35.00元,8.3,10
