titles,authors,nums,peoples
广告奏效的奥秘,（德国）瓦尔特・玄纳特/肖健/民主与建设出版社/2001-01/22.00,6.3,14
故事场景摩天楼,加斯顿·莱戈布鲁(GastonLegorburu)、达伦·麦科尔(DarrenMcColl)/师蓉/中国人民大学出版社/2015-11-1/CNY49.00,7.8,17
现代广告通论,丁俊杰/传媒大学（原北广学院/2007-1/45.00元,7.5,129
广告的社会史,[日]山本武利/赵新利、陆丽君/北京大学出版社/2013-10/39.00,7.1,10
谁的生意被策划照亮,叶茂中/中国人大/2008-2/39.80元,6.6,70
这书要卖100万,（日）井狩春男/邱振瑞/广西师范大学出版社/2004-12/15.00,6.3,126
策划学,吴灿/中国人民大学出版社/2004-1/39.80,8.9,34
移动互联网时代国际4A广告公司媒介策划基础,朱海松/人民邮电出版社/2015-8-1/49,8,31
瞬间的真实,(德)安德雷斯·鲍尔/王书斌/辽宁画报/2008-2/50.00元,8.6,51
品牌如何成为偶像,道格拉斯·B.霍尔特/胡雍丰、孔辛/商务/2010-3/39.90元,7.8,24
文案訓練手冊,"喬瑟夫．休格曼/陳毓容,陳思華/高寶/2016-7-27",8,10
商业设计,"罗杰·马丁(RogerMartin)/李志刚(译者),于晓蓓(译者)/机械工业出版社/2015-1-5/45.00",7.8,30
中国广告图史,黄升民/南方日报出版社/2006-11/336.00元,7.4,50
匿名的香蕉为什么不热销,(美)罗希特.巴尔加瓦/贺颖彦/中国人民大学出版社/2008/36.00元,8.3,53
销售与市场,《销售与市场》杂志社/《销售与市场》出版社/10,7.6,18
這麼動人的句子，是怎麼想出來的？,小川仁志/劉錦秀/大是文化有限公司/2014-1-21/NT$260,7.4,10
广告设计 创意有道,王欣东/中国铁道出版社/2013-8-1/78,6.9,11
广告文案写作教程,罗伯·鲍德瑞/许旭东/2009-4/55.00元,7.1,57
你的创意逊毙了：解开广告创意的72道枷锁,"汪豪,汪吉/企业管理出版社/2014-5-1/32.80元",6.4,10
民国广告与民国名人,由国庆/山东画报出版社/2014-9/39.00元,7.8,10
品牌传播战略,杨东念/梁雨晨/科学出版社/2013-6-1/42.00,7,18
创意奇才,芬德利(Fendley)/赖月珍/上海译文出版社/1999-4/14.7,7.6,10
广告创意大解码,[美]W.格兰•格瑞芬 [美]黛博拉•莫里森/丁婷/2012-1/58.00元,6.9,35
廣告X媒體,吳博林/經濟日報出版社(香港)/2009-11/88,8.3,28
品牌至尊,汤姆·邓肯、桑德拉·莫里亚蒂/廖宜怡/华夏出版社/1999-12/20.00元,7.2,18
广告与品牌策划,约翰.菲利普.琼斯/机械工业/2000-4/24.00元,7.6,14
世界广告经典案例,胡晓云编/高等教育出版社/2004-12/42.00元,7.5,33
动能,2012-1/88.00元,8.1,57
奥美的观点5,奥美公司/中国市场出版社/2008/66.00元,7.2,66
2.0营销传播,赵洁、曹芳华/厦门大学出版社/2009/20.00元,8.1,49
这就是广告,伊莱扎·威廉姆斯/徐焰/2012-9/89.00元,8,30
逼人買到剁手指的77個文案促購技巧,川上徹也/涂綺芳/商業週刊/2017-2/TWD320,9.3,18
从广告新人到广告高手,梅琳/高等教育出版社/2005-8/25.0,7.2,52
文脉品牌,阿久津聪、石田茂、韩中和/韩中和/上海人民出版社/2005-6/20.00元,8.2,26
房地产营销19讲,陈利文/2010-4/80.00元,8.8,185
奢侈品品牌管理,"米歇尔·舍瓦利耶（MichelChevalier）、热拉尔德·马扎罗夫(GeraldMazzalovo)/卢晓/格致出版社,上海人民出版社/2008/45.00元",7.6,320
奥格威的广告自白,赵发进/中国铁道出版社/2013-7/15.00元,6.8,10
2008年坎城广告奖结案报告,[台]赖治怡/小鱼广告网杂志/2009-6/335,6.6,10
广告策划创意学,复旦大学出版社/2003年1月1日/40.00元,7.2,101
通行广告界的9本护照,陈月娥/清华大学出版社/2006-1/39.0,8.5,68
顶尖视觉创意,[德]马利奥·普里肯/夏赛辉/湖南美术出版社/2005年1月/138.00元,7.8,122
行销前必修的购物心理学,PhilBarben/萧美惠、林佳谊、吴惠珍/商周出版/2013-12-10,8,10
广告设计速查手册,贺欣浩/上海人民美术/2006-6/48.00元,6.3,19
国际4A广告公司品牌策划方法,朱海松/2009-6/32.80元,5.9,25
中外广告史,陈培爱/中国物价出版社/2002-8-1/28.00元,6.4,119
别被office干掉,崔晶/广西师大/2009-9/24.00元,6.9,165
奥美观点精选（广告卷）,奥美公司/中国市场/2009-7/28.80元,6.5,57
奥美看奥美,[美]奥美集团/何辉/中国人民大学出版社/2006-5/48.00元,7.6,154
天下沒有懷才不遇這回事,包益民、劉永毅（撰文採訪）/圓神/20041130,7,169
有效的广告创意2,2008-4/98.00元,6.8,12
恋物百科全书,李欣频/当代中国出版社/2008-4/36.00元,5.5,1992
活动策划实战全攻略,欧阳国忠/欧阳国忠/清华大学出版社/2013-7/38.00,7.8,20
创意商机,(美)施密特/冯晓东/知识出版社/2003-12/24.00元,8.6,12
当代广告学,［美］阿伦斯、［美］维戈尔德/丁俊杰、陈志娟、程坪/人民邮电出版社/2013-6-1/68.00元,7.8,19
創意雞飛狗跳,纽曼/赖治怡/滚石文化/2007-3/148元,7.6,24
《中国人想要什么：文化、共产主义和中国的现代消费者》,TomDoctoroff/PalgraveMacmillan/2012-5-22/USD17.82,6.8,10
全球最佳图形设计第13辑,Choi’sGallery工作室/广西美术出版社/2012-5/180.00元,6.7,13
转向,李倩玲/中信出版社/2011-9/42.00元,7.9,51
Hegarty on Creativity,Thames、HudsonLtd/2014-3,7.5,10
中国新媒体事件话语研究,苗艳/四川大学出版社/2015-8/28,7.6,12
广告与整合营销传播原理,汤姆·邓肯/机械工业/2006-9/65.00元,8.6,31
从I到WE,【德】赫尔曼·瓦拉、【瑞士】罗兰·让内/陈瑛/四川人民出版社/2016-7/39.00元,7.2,119
懒人致富,[美]乔.卡伯/李旭大/电子工业出版社/2003-08/18.00,7.7,11
百感交集,李奧貝納股份有限公司/李奧貝納股份有限公司/滾石文化股份有限公司/1997-8/NT$250,7.2,10
房地产营销的100个细节,张晓光/广东经济出版社/2005-1/80.00元,7.9,33
整合营销传播,汤姆・邓肯、周洁如/周洁如/中国财政经济出版社/2004-8-1/298.00元,7.6,26
2009年坎城广告奖结案报告,赖治怡/小鱼广告网杂志kleinerfisch.com/2010.6/960台币,6.1,10
广告创意法则与心理效果解码,雷雯雯/企业管理/2007-5/38.00元,8.2,10
中国广告大未来,2012-12/35.00元,6.5,24
不同于奥美的观点,耿一诚、张婷/广州出版社/2002-9/28,6.7,38
人人点赞：让APP瞬间疯转的绝妙文案,"【美】EricaSadun，SteveSande（萨丹（Sadun,E.）,山德（Sande,S.））/朱军华/电子工业出版社/45.00元",7.6,10
国际广告商务译丛,刘立宾主编/内蒙古人民出版社/1998-03/23,7.4,26
不抹口红的广告,伦洁莹/中国物价出版社/2003-1/48.00元,6.9,109
"创意,不守规则",鲍勃·吉尔/窦珊珊/电子工业出版社/2013-4/48.00元,7.1,51
設計人的第一本行銷書,"琳達．古柏．伯溫Bowen,LindaCooper/劉復苓/馬可孛羅文化事業股份有限公司/2009/02/10/NT$268",7.2,18
入口,叶茂中/机械工业出版社/2015-5-1/CNY49.90,5.6,21
激发购物欲的3秒钟,[日]喜山庄一/王薇/2009-12/25.00元,7,28
公益广告的奥秘,张明新/广东经济出版社/2004-01-01/59.0,8.5,10
品牌新世界,斯科特·贝德伯里/中信出版社/2004-3/21.00元,7.6,22
丑小鸭,谭启明/中国物价出版社/2003-7/60.00元,7.7,119
小强在上海,林永强/滚石文化/2008/NT$159,9,22
营销管理,[美]菲利普·科特勒、[美]凯文·莱恩·凯勒/梅清豪/上海人民出版社/2006-9/78.00元,7.3,1673
创意总监,梁佐林/新世界出版社/2011-12/32.00元,7.3,73
购买按钮要用绿色的,[日]加藤公一莱奥/马云雷、杜君林/北京联合出版公司/2016-3/39.80元,7.6,10
现代广告通论（第三版）,丁俊杰、康瑾/中国传媒大学出版社/2013-7/45.00,7.8,10
視覺溝通的方法,BoBergstrom/陳芳誼/原點/2013-1-23/308,6.7,10
电通如何成为第一,何辉/中国物价出版社/2005-5/39.80元,8.1,38
解构logo设计,[美]马修·赫利/凃维玮/电子工业出版社/2012-8/68.00元,6.6,24
时尚与广告,玛格德琳·基尼/徐焰/浙江摄影出版社/2008-5/68.00元,6.3,75
互联网广告的市场设计（全彩）,戎文晋/电子工业出版社/2015-1-1/CNY64.00,6.9,10
忠诚度革命：用大数据、游戏化重构企业粘性,[美]拉杰特·帕哈瑞亚/中国人民大学出版社有限公司/2014-8-1/CNY49.00,7.3,26
再见老广告,由国庆/百花文艺出版社/2004-01/27.00,6.5,66
Cultural Strategy,DouglasCameron、DouglasHolt/2010-12/$33.84,6.2,10
创意者说,广告门网站/中信出版社/2011-7/38.00元,7.3,162
酷的征服,(美)托马斯·弗兰克/朱珊、胡传胜、孙冬/南京大学出版社/2007-10/38.00元,7.2,36
曲终人散,约书亚·弗里斯/李育超/人民文学出版社/2009-01/25.00元,7.1,61
文案就该这样写,中山真人/商周文化事业股份有限公司/2007年6月/TWD230,7.5,18
广告、促销与整合营销传播,(美)肯尼思·E.克洛//唐纳德·巴克|译者:冷元红/冷元红/清华大学/2008-6/42.00元,7.2,16
营销革命3.0,（美）菲利普·科特勒（PhilipKotler）、（印度尼西亚）何麻温·卡塔加雅（HermawanKartajaya）、伊万·塞蒂亚万（IwanSetiawan）/毕崇毅/机械工业出版社/2011-3-1/36.00元,6.8,468
圣象品牌整合策划纪实,叶茂中/中国三峡出版社/2000-3/36.00元,8.2,10
广告,威廉•阿伦斯/丁俊杰/人民邮电出版社~新曲线/2012-9/68.00元,7.4,22
一句入魂的傳達力,佐佐木圭一/予掄(大是文化)/2014-3-6/CNY71.00,7.2,11
网店吸睛五步法,文案摇滚帮/中国友谊出版社/2015-6-1/38.00,6.7,31
手绘POP广告,张辉明编/吉林美术出版社/2001-01/49.00,7.1,26
品牌管家,/未定义出版社/2005-09-01/135.0,6.9,21
POP字体速成,"韦福利/凤凰出版传媒集团,江苏美术出版社/2007-6/20.0",7.5,21
ALL Business is Show Business,ScottMcKain/ThomasNelson/2004-07-22/USD14.99,7.4,10
迷恋,[美]莎莉·霍格斯黑德/邱璟旻/中华工商联合出版社有限责任公司/2011-11-1/39.90元,7.5,451
卓越广告2,吉姆·艾奇逊/李志宏/北京大学出版社/2006-1/68.0,7.3,14
叶茂中谈品牌,叶茂中/中华工商联/1900-1/25,8.2,11
公关造势与技巧,欧阳旭东/2009-6/38.00元,8.9,16
好創意！文化才是王道,萊恩．休斯RianHughes/顏和正/奇光出版/2014-4/NT500.00,6.7,12
顛覆廣告,Jean-MarieDru/陳文玲、田若雯/大塊/1998/NT$280,6.7,10
中国品牌全球化,[日]冈崎茂生/赵新利/中国传媒大学出版社/2016-6-1/48.00,8.5,17
广告战争,马宇彤/中信出版社/2009年4月/25.00元,7.9,187
20世纪日本海报(1),朱锷/广西美术出版社/2001-12/35.00,7.7,29
上海生活 下海工作,陳佳芬/遠景出版事業有限公司/2012-3/NTD260,7.6,20
真知灼见,朱海松/广东经济出版社/2002-11-1/28.00,7.7,41
伟大创意这样来,葛林．葛瑞芬博士W.GlennGriffin、德博拉．莫里森博士DeborahMorrison/呂海棻、楊久穎/2012-9-30,7.2,10
营销策划技能案例训练手册,郑方华/机械工业出版社/2006-1/29.80元,7.9,27
感動70億人心，才是好設計：好品牌的吸引力法則,MarcGobe/何霖/原點出版Uni-books/2010-5/NT$399,8.5,34
美国的广告,詹姆斯·特威切尔/屈晓丽/凤凰出版传媒集团/2006年08月第一版/25.00元,7.5,66
公关圣经,(美)菲利普.莱斯礼/汕头大学出版社/2004-03/98.00,7.7,43
麦肯的方法,朱海松/广东经济出版社/2002-4-1/28.00元,6.4,54
美国是一个商标,[加]卡勒•拉森/李婵/新星出版社/2013-3/28.00元,8,28
广告管理(第五版),(美)巴茨、等/赵平/等/清化大学出版社/1999-09/49.00,8.4,30
文案设计30人,泛克编/湖北美术出版社/2003.6/26.00,7.7,31
广告设计10原则,罗伯特·肖/宋逸伦/2013-5/45.00元,6.9,22
李永铨与设计二十年,王绍强、李永铨、毛灼然/三度出版有限公司,9,25
整合营销沟通,(美)唐·E.舒尔茨、斯坦利·I.坦纳鲍姆、罗伯特·F.劳特伯恩/张斌艺、张丽君/上海人民出版社/2006/22,6.7,31
Scientific Advertising,ClaudeC.Hopkins/WakingLionPress/2008-8-13/USD8.95,7.2,10
蔚蓝智慧——读解十大跨国广告公司,卢泰宏、何佳讯/羊城晚报出版社/36,7,10
世界经典广告案例评析,张金海/武汉大学出版社/2000-10/14.00元,6.3,13
可口可乐内幕,迈克尔•布兰丁(MichaelBlanding)/山东文艺出版社/2013-12-1,3.8,24
不懂流行文化就不要谈创新,"Grant,McCracken格兰特．麦奎肯/贾晓涛/2012-6/28.00元",8,36
Brand Thinking And Other Noble Pursuits,DebbieMillman/AllworthPress/2011-11-24/GBP19.99,7.2,10
100000+软文：爆款软文速成36计,王辉/机械工业出版社/2016-6/49.00,7.7,18
品牌洗脑,[美]马丁·林斯特龙/赵萌萌/中信出版社/2013-1/45.00元,7.9,2340
广告策划与创意,丁邦清/高等教育出版社/2011-9/36.00元,7,10
第十三届中国广告节获奖作品集,第十三届中国广告节组委会/中国摄影出版社/2006-11/360元/本,7.2,10
30支经典广告案例,[英]伊莉莎•威廉姆斯著/北京美术摄影出版社/2014-7/98.00元,8,14
被新聞出賣的世界,萊恩·霍利得/張嚴心/脸谱/2013-2-28/NT320.00,7.6,18
The Best of Everything,"Jaffe,Rona/2011-5/210.00元",7.8,10
经典广告案例新编,钟静/经济管理出版社/2007-3/30.00元,6.4,30
买,（美）马丁·林斯特龙（MartinLindstrom）/赵萌萌/中国人民大学出版社/2009-3-1/35.00元,7.3,294
中興百貨的意識形態,曾玉萍/滚石文化股份有限公司/2000/NT$790,8.7,12
图解营销策划,马尔科姆·麦克唐纳(MalcolmMcDonald)、彼得·莫里斯(PeterMorris)/徐佳/电子工业出版社/2014-3-1/CNY39.00,7,71
广告写作的艺术,（美）丹尼斯·海金司/刘毅志/中国对外经济贸易广告协会/1990.8,5.8,10
一开始就不同凡响,[美]琳达·卡普兰/陈玲玲、褚凌云/线装书局/2005-6/28.00元,7.2,20
不想工作,彭星凱/李彥儀/可口智造有限公司/2014-1,8.2,10
网络营销决胜武器——软文营销实战方法、案例、问题（第2版）,徐茂权著/电子工业出版社/2015-5/49,7.1,23
If... (Getty Trust Publications,SarahPerry/J.PaulGettyMuseum/1995-11-2/USD16.95,7.6,10
快乐广告人生,雅春.塞盖拉著/李玫/（法）雅克・赛盖拉/2000-07/126.00元,7,11
震撼世界的20例广告,詹姆斯・B・特威切尔/上海人民美术出版社/2003-1-1/33.00元,7.2,24
榨干百度谷歌,张志/电子工业出版社/2011-1/28.00元,7,157
广告文案写作原理与技巧,杨先顺/暨南大学出版社/2004-12/28.00元,7.9,39
广告词的语言魅力,朱莉·赛迪维格雷·卡尔森/杨雷/2012-6/39.00元,6.2,10
为广告插上翅膀,[英]马克·肖/杨雷/电子工业出版社/2011-6/68.00元,7.6,22
麦迪逊大道之王,[美]肯尼斯·罗曼/张小琴/中信出版社/2010/38.00元,6.9,43
东方智慧与符号消费,李思屈/浙江大学出版社/2003-8/28.80元,7.8,22
欲望的想像,王儒年/上海人民出版社/2007-03-01/25.00元,7.4,44
科特勒精选营销词典,"(美)科特勒(Kotler,P.)/俞利军/机械工业出版社/2004-01/29.80",7.6,31
拉赞助秘诀,王建中/华夏出版社/2004-1/22.00元,7.1,10
4A杰出人性创意96例,张惠辛、张惠辛/华夏出版/2004-8-1/58.00元,8.4,74
大师亚当斯,吴凯雯、罗伯特・奥普迪葛瑞夫/吴凯雯/中国海关出版社/2004-9-1/16.80元,7.2,34
企划高手不告诉你的47个提案技巧,企划王/2012-5/29.80元,7.5,10
广告调查,黄京华、黄升民、王冰/中国物价出版社/2002-10/26.80元,7,20
广告策划创意学,余明阳，陈先红/复旦大学出版社/2007-1/40.00元,7.2,10
真是一个好创意!,奇科·汤普森/黎涓/电子工业出版社/2009-1/29.00元,7.2,20
外国广告发展史,文春英/北京广播学院出版社/2006-1/35.00元,7,48
现学现用企划书72例,齐藤诚/杨雅清/中国华侨出版社/2011-2/32.00元,5.8,12
媒介即讯息及其他50条荒谬的广告法则,盖伦编/王黎辉/2010-8/29.50元,6.5,26
脑洞大开的文案魔法学,加里·约翰逊/陈海滨、段琳/Fiberead·浙版数媒/2016-7-21,6.6,10
口碑的力量,［美］安迪·赛诺维兹/陆小斌/台海出版社/2014-9-1/39.8,6.7,21
广告文案写作教程,丁柏铨/复旦大学/2005-9/32.00元,9,34
互联网DSP广告揭秘,曲海佳/人民邮电出版社/39.00,8.6,29
Big Idea 大創意,三度文化傳媒/大創意/三度文化傳媒/2008年12月,7.5,10
冷抽象,朱海松编著/广东经济出版社/2003-1/20.00元,7.5,28
娱乐营销3.0,中国娱乐营销传播研究中心/机械工业出版社/2015-6-27/CNY69.00,5.8,27
POP设计,夏井芸华/人民美术出版社/2009-5-1/35.00元,7.8,11
网络营销应该这样做,陈墨/机械工业/2011-1/38.00元,6.6,41
平台上的舞蹈,欧朋出版社/08年10月/128元,7.4,47
广告策划与创意,饶德江/武汉大学出版社/2005-2/29.00元,6.3,27
这个国家的新匠人(精)/百匠悦读,周华诚编著/中国友谊出版公司/蓝狮子/2017-7/52.00元,5.8,25
奧美創意解密,余宜芳/天下文化/2008/10/31/NT$237,7,44
建于果岭的上层建筑,红鹤广告/中国轻工业出版社/2005-1-1/178.00元,8.1,21
如何激发大创意,JackFoster/郑以萍/滚石文化股份有限公司/1997年7月/新台币280元,7,10
强关系,[加]斯科特•斯特莱登/魏薇/中国人民大学出版社/2012-6/45.90元,8.6,113
广告创意策略,朱勒/A.杰罗姆·朱勒/机械工业出版社/2003-6/38.0,7.3,10
创意海报版式设计,斯科勒司/姚香泓/2008-5/88.00元,7.9,18
整合营销沟通,特伦斯·A·辛普/熊英翔/中信出版社/2003-11/59.00元,8.1,11
电视节目策划笔记,张绍刚/新星出版社/2010-06/36.00元,6.2,66
给星期五的信,招秉恒/文化艺术出版社/2008/22.00元,6.3,117
品牌全视角,山田敦郎/申胜花/2008-7/25.00元,7.5,29
創意筆記本: 概念力,高橋宣行/三采文化出版事業有限公司/20080514/NTD250.00,7.9,43
Gender Advertisements,ErvingGoffman/HarvardUniversityPress/1979-05-04/USD17.00,7.5,10
Hegarty on Advertising,"Hegarty,John/2011-6/$29.95",6.9,11
影视广告经典评析,张家平、袁长青/学林出版社/2005-1/45.00元,7,24
如何做廣告,肯羅曼（KennethRoman）、珍曼絲（JaneMaas）/莊淑芬/滾石文化事業/1996-2-12/NT$300,8,10
搜索引擎广告,KevinLee、CatherineSeda/朱彤/电子工业出版社/2010-1/39.80元,7.2,21
郎咸平说,东方音像电子出版社/1970-1/36.00元,8.4,25
广播电视广告学,朱月昌/福建厦门大学/2007-4/32.00元,7.2,11
The Golden Age of Advertising - The 70s,JimHeimann、SteveHeller/Taschen/2006-02-28/$12.99,7.3,27
佐藤可士和的经营术,[日]佐藤悦子/夏淑怡/甘肃人民美术出版社/2011-4-20/36.80元,5.8,473
整合营销传播,[美]唐•舒尔茨海蒂•舒尔茨/王茁、顾洁/清华大学出版社/2013-6/49.00元,6.6,38
从心策划——驱动用户消费的电商营销新视角、,徐仁义/电子工业出版社/2014-7-1/45.00元,8.1,31
左公关 右广告,韩志锋/2008-11/36.00元,8.3,39
看见·发现,邵隆图、张宇凡/上海文化出版社/2008-1/25.00元,7.6,89
MUJI无印良品,PengYangjunandChenJiaojiao/PageOnePublishingPrivateLimi/2007年12月/275.20,8.2,345
职场风云之暗贱难防,张霞/新星出版社/2011-6-24/28.80元,6.2,40
什么是品牌设计,马修·赫利/胡蓝云/2009-2/88.00元,7.4,94
日本广告百例,内藤久幹/湖北美术出版社/2001-2/60.00元,7.6,33
广告策划与创意,蒋旭峰杜骏飞/人民大学/2006-10/49.80元,6.1,34
广告心理学,吴柏林/2011-6/39.80元,7.5,10
视觉与感受,[美]施密特//1999-1/40.00元,8.1,10
广告创意教程,王健/北京大学/2004-11/66.00元,7.4,26
市场营销原理(第9版),菲利普·科特勒/王霞、赵平/清华大学出版社/2003-3-1/75.0,5.8,51
李欣频的私房50,李欣频/中信出版社/2011-8-22/38.00元,7.1,751
原生营销：再造生活场景,金定海、徐进/中国传媒大学出版社/2016-4-25/49.00,7.5,10
电视广告创意,聂艳梅、林永强/中国市场出版社/2009/39.00元,7.1,10
Crush It!,GaryVaynerchuk/HarperStudio/2009-10-01/USD21.99,5.4,12
媒介心理学,哈里斯/相德宝/中国轻工业/2007-9/42.00元,7.4,44
情感品牌,"马克・戈贝/向桢/海南出版社,三环出版社/2004-2-1/45.00元",7.7,30
手绘广告分镜头,罗寒蕾/中国计划出版社/2006年8月1日/138.00元,7,10
How Disruption Brought Order,Jean-MarieDru/PalgraveMacmillan/2007-9-4/USD29.00,5.9,10
引爆新媒体营销,龚铂洋著/电子工业出版社/2016-1/65.00元,7.7,12
虚拟品牌社区研究,畅榕//2007-8/34.00元,6.7,25
每天都做好创造概念的准备,高桥宣行/刘谨毓、姜柏如/2014-4-1/32.00,5.9,54
牛文案是怎样炼成的,多米尼克·盖廷斯/陈志娟/2010-6/58.00元,7.3,47
名刊卷首语精选I,报刊精萃编辑部/中国时代经济出版社/2008-1/28.00元,7.4,14
ADVERTISING NOW.ONLINE,"Wiedemann,Julius编/Taschen/2006-10/320.00元",7.2,10
創意人：創意思考的自我訓練,詹宏志/臉譜/1986/NT$200,6.5,15
中国密码,tangruitao(TomDoctoroff)/东方出版中心/2010-7/26.00元,7.3,26
顶层设计——品牌战略管理,华红兵　著/清华大学出版社/2013-6/56.00元,7.7,10
实战广告案例·全案,穆虹李文龙/中国人民大学出版社/2005-1/108.0,8.6,60
炒作致胜,魏剑美/湖南人民出版社/2005-1/21.00元,4.8,13
黑底白字的绝对禁用及其他50条荒谬的设计法则,[荷]盖伦编/韩晓旭/天津大学出版社/2010-8/29.50元,7.6,46
版式设计+,王绍强/李晓霞/2012-11/118.00元,7.6,59
移动互联网时代国际4A广告公司基本操作流程,朱海松/人民邮电出版社/49,6.2,18
广告文案教程,吕尚彬/2007-3/82.00元,8.3,20
Google AdSense实战宝典,祁劲松/电子工业出版社/2010年6月/49.00元,6.7,32
广告设计基础与创意,王言升/中国纺织/2007-1/34.00元,7.4,11
游戏化革命：未来商业模式的驱动力,[美]盖布·兹彻曼、[美]乔斯琳·林德/应皓/中国人民大学出版社有限公司/2014-8-1/CNY59.00,7.2,36
从分析作品开始学做广告,何辉/中国传媒大学/2007-10/49.80元,6.9,41
广告枭雄,张丽君/华夏出版社/2005-1/36.00元,7.4,56
直打正着,莱斯特·伟门/特洛伊工作小组/2010-3/36.00元,7.7,26
广告英语教程,张祖忻姜智彬朱晔/复旦大学出版社/2005-12/20.00元,6.4,33
广告策划,徐智明高志宏/中国物价出版社/1997-1/19.80元,6.4,43
非常策划,朱玉童/2011-12/48.00元,7.5,10
职场小强漫画,林永强/2013-1/38.00元,7.1,13
拳打策划脚踢广告,熊大寻/广东经济/2006-9/45.00元,8.2,28
帶著獅子在沙漠中行走,"胡至宜/沛報國際有限公司/Jan15,2008",8.2,52
廣告人手記,莊永新/時報文化/1997年11月05日/NT$180,6.2,36
北京不向北,李铁君/鹭江/2008-1/32.00元,7.9,142
谁主鱼,安德鲁·杰夫/王兰英、吴岩/知识出版社/2004-8/25.00,8.5,38
Comedy Writing Secrets,MelHelitzer、MarkShatz/Writer'sDigestBooks/2005-10-1/USD18.99,7.1,35
广告新思维,普莱希斯/刘钟栋/中国人民大学出版社/2007-3/26.80元,5.7,56
广告设计,胡川妮/高等教育出版社/2009-6/39.00元,7.6,14
新媒体激变,中国传媒大学广告主研究所/2008-6/48.00元,6.8,41
广告策划与创意,蒋旭峰、杜骏飞/中国人民大学出版社/2011-6/35.00元,7.3,17
新切割营销,路长全/机械工业出版社/2011-11/42.00元,7.4,19
残酷极简思维,[英]M&C萨奇/btr/重庆大学出版社/2013-9/48.00元,6.3,147
与众不同,（美）杰克·特劳特（JackTrout）史蒂夫·里夫金（SteveRivkin）/火华强/机械工业/2011-6/42.00元,7.7,124
海报设计,吴艺华/2011-4/35.00元,6.7,27
广告理论与战略,清水公一/北京大学出版社/2005-5/36.00元,7.6,15
网络广告媒体策略与效果评估,宋安/厦门大学出版社/2008-11/25.00元,6.3,19
十大品牌广告经典评析,张家平/学林出版社/2006-6/40.00元,7.3,42
活动创造价值,王伟、浮石/湖南科学技术出版社/2009-9/35.00元,7.3,17
一本书读懂24种互联网思维,安杰/台海出版社/2015-3-1/39.80元,5.8,42
搜索引擎广告,（美）赛达（CatherineSeda）/谢婷、周至/电子工业出版社/2005-6/45.0,6.9,24
Quotation．引號: 倫敦最新創意特輯,蜂賀亨/陳怡伶、林維泰/大家出版社/2009/NT$220,7.9,18
IT广告的奥秘,陈先红、万敏//2002-1-1/39.00,6.7,10
买单,罗布·沃克/尹莉莉/中信出版社/2009-11/29.00元,6.7,113
榜上客,龙吟榜/国际文化出版公司/2001-10/48.00,7,51
给大忙人看的50个经典广告策划案例,许孙鑫/机械工业出版社/2012-1/29.80元,7.5,10
电视收视率解析,刘燕南/北京广播学院出版社/2006-2/32.00元,7.1,33
地产策划,黄章林/中国经济出版社/2013-5/58.00元,6.7,31
决战第三屏,"[美]马丁（Martin,C.）/唐兴通、张延臣、郑常青/电子工业出版社/2013-6/55.00元",7.3,10
保健品广告的奥秘,姚曦/广东经济出版社/2004-1-1/44.00,6.9,10
广告档案2009合订本,ARCHIVE/325,6.8,10
李叔同美术广告作品集,时代出版传媒股份有限公司，黄山书社/2011-5/38.00元,6.2,10
民国时期商业广告研究,黄玉涛/厦门大学出版社/2009-5/21.00元,7.5,10
品牌是什么？——互联网时代品牌系统创新,刘晓彬/电子工业出版社/2015-9/60,6.8,119
美学原理,张法王旭晓/人民大学/2005-3/19.00元,6.9,16
广告心理效果与评价,王沛编/2008-4/29.80元,7.5,10
Google AdWords营销,李鹏、王悦、缪晨卿/电子工业出版社/2009-9/60.00元,7.2,54
金牌文案是怎样炼成的,吴鸿雁/同济大学出版社/2012-5/28.00元,8,32
老广告里的岁月往事,由国庆/上海远东出版社/2010-1/88.00元,7.4,25
广告效果评估,特列斯/中国劳动/2005-1/26.00元,6.9,17
地产新兵十天入门,决策资源集团房地产研究中心/建筑书店（原建筑社）/2007-8/68.00元,7.2,34
广告也幽默,刘世英/中国时代经济出版社/2006-1/25.00元,6.4,35
奥美观点精选（行销卷）,奥美公司/2009-7/29.80元,7.1,27
做个广告鬼才�墨林广告公司总裁谈25年经营广告公司的宝贵经验,（美）墨林/福布斯文化发展有限公司/兵器工业出版社/2001-03/20.00,7.5,10
东京创意故事,肖虎/传媒大学（原北广学院/2007-1/29.80元,6.9,67
消费者行为与营销战略,J.保罗.彼德杰里.C.奥尔森/韩德昌/东北财经大学出版社/2000-5/56,6.3,10
房地产开发广告策划,丁祖昱|主编:周忻//张永岳/中国经济/2011-11/58.00元,6.4,13
内容营销,索尼娅•杰斐逊(SonjaJefferson))、莎伦•坦顿(SharonTanton)/派力/企业管理出版社/2014-1-15/50.00,7.6,55
领先一步的独创性思考,（日）高桥宣行/刘谨毓/中信出版社/2014-5-5/32.00元,7.6,32
品牌的起源,[美]艾·里斯、[美]劳拉·里斯/寿雯/山西人民出版社/2010-12/39.80元,7.7,130
实力主张（上下）,李志恒等/当代中国出版社/2005-01/88.00,8.1,26
玩转广告-创意的游戏精神,李剑飞/首都师范大学出版社/2009-4-16/38.00元,7.4,28
形录,奇力文化/广西美术出版社/2012-3/180.00元,7.9,22
