titles,authors,nums,peoples
时寒冰说：未来二十年，经济大趋势（未来篇）,时寒冰/上海财经大学出版社/2014-7-1/59.80元,7.9,866
中国赌金者,陆一/上海远东出版社/2015-1-1/CNY48.00,7.8,115
陆一良心说股事,陆一/浙江大学出版社/2013-1-1/72.00元,8.2,26
私募江湖,仇晓慧/中信出版社/2010年3月/42.00元,7,381
市场法估值,[美]香农P.普拉特（ShannonP.Pratt）/注册估值分析师协会/机械工业出版社/2017-3/79元,7.8,10
正能量投资学,端宏斌/中国发展出版社/2013-3/42.00元,8.3,28
Brownian Motion and Stochastic Calculus,IoannisKaratzas、StevenShreve/Springer/1991-8-25/USD64.95,7.5,51
向格雷厄姆学思考向巴菲特学投资,劳伦斯・A・克尼厄姆、王庆、徐隽/王庆、徐隽/中国财政经济出版社/2005-1/39.80元,8,163
风险管理与保险,ScottE.Harrington等/清华大学出版社/2004-1/56.00元,8.2,28
证券知识读本,周正庆/中国金融出版社/2006-3-1/50.00元,9,103
看懂股市新闻,袁克成/机械工业出版社/2009-5/32.00元,8.2,220
CFA考试核心词汇手册,道明诚教育CAF考试培训中心，余润主编/中信出版社/2011-3/138.00元,7.3,31
银行3.0：移动互联时代的银行转型之道,[澳]布莱特·金（BrettKing）/白宫施轶/广东经济出版社/2014-12/88.00元,7.8,39
对冲之王,詹姆斯·欧文·韦瑟罗尔/汪涛郭宁安然/浙江人民出版社/2015-5/59.90,7.8,71
Quant Job Interview Questions And Answers,MarkJoshi、NickDenson、AndrewDownes/CreateSpaceIndependentPublishingPlatform/2008-5-25/USD49.99,9.2,26
沃尔特.瑞斯顿与花旗银行,菲利普.L.茨威格/孙郁根/海南出版社/1999-04-01/69.80,8.5,24
趋势交易法,鹿希武/中国金融出版社/2008-1/80.00元,7.8,90
信托制度,周小明/中国法制出版社/2012-8/49.00元,8.5,41
一路骗到底,大卫·艾因霍恩/张伟、吴溪、韦鲁鹏/机械工业出版社/2009-3/48.00元,8.1,68
投资革命,彼得·伯恩斯坦（Bernstein/李繁康，邓哲夫，李挺生/上海远东出版社/2001-8/28.00,8.2,74
滚雪球（上）(纪念版),[美]艾丽斯•施罗德/中信出版社/2013-7,8.2,204
郎咸平学术文选（全二册）,郎咸平/人民出版社/2007-10/128.00元,9.3,71
亚当理论,威尔斯·威尔德/包文兵/山西人民出版社/2012-4/36.00元,7.4,167
结构金融导论,[美]弗兰克·J·法伯兹、[美]享利·A.戴维斯、[英]莫拉德·乔德里/钱峰、沈颖郁/东北财经大学出版社/2011-11/36.00元,8.5,13
国际经济学,保罗·R·克鲁格曼、茅瑞斯·奥伯斯法尔德/黄卫平/中国人民大学出版社/2011-2/49.00元,8.9,79
罗斯柴尔德家族（下）,尼尔·弗格森/何正云/中信出版社/2012-6/69.00元,8.4,42
美国金融危机调查报告,美国金融危机调查委员会/中信出版社/2012-9/116.00元,8.8,15
逆向思考的艺术,[美]汉弗莱·B·尼尔/丁圣元/海南出版社/2001-4/15.00元,7,331
索罗斯,（美）索罗斯、（美）韦恩、（德）科南/真如/海南出版社/1997-11/28.00元,8,153
第一排,孙国峰/中国经济/2012-1/68.00元,7.8,26
Algorithmic Trading,ErnieChan/Wiley/2013-5-28/USD75.00,8.2,33
Living High and Letting Die,PeterUnger/OxfordUniversityPress/1996-10-3/GBP17.00,7.3,34
中国影子银行监管研究,阎庆民、李建华/中国人民大学出版社/2014-4/69.00元,8.5,60
资本的真相,简练/中信出版集团股份有限公司/2016-3-15/CNY49.00,7.8,36
指数基金,费里(PerriR.A.)/上海财经大学出版社/2004-1/19.00元,7.4,15
缠中说禅:教你炒股票(配图校注版),培峰/中国宇航出版社/2015-2-1/48.00,7.7,73
货币银行学,迪恩·克罗绍/吕随启，北京大学经济学院金融系副主任、教授。/天下风华/2008-6/65.00元,8.3,21
巴菲特法则,(美)玛丽·巴菲特//戴维·克拉克|译者:李凤/李凤/中信/2008-10/42.00元,7.5,158
顶级金融家,尼尔·弗格森/阮东/中信出版社/2012-4/69.00元,7.7,45
投资哲学,刘军宁/中信出版社/2013-8-1/38.00元,7.2,420
算法交易：制胜策略与原理,［美］欧内斯特·陈（ErnestP.Chan）/高闻酉、黄蕊/机械工业出版社/49.00,6.8,11
创造金钱  长期资本管理公司的传奇,邓巴(Dunbar)/俞卓菁/第1版(2002年1月1日)/2002年1月1日/17.00元,8.4,60
多元时间序列分析及金融应用：R语言,[美]蔡瑞胸（RueyS.Tsay）/机械工业出版社/2016-8-1/79.00元,8.1,10
约翰.聂夫的成功投资,约翰·聂夫、史蒂文·明茨/吴炯谢小梅/机械工业出版社/2008-4/38.00元,7.5,342
大交易,布鲁斯・瓦瑟斯坦/吴全昊/海南出版社/2000-1/39.80,9,42
信用战,张捷/2012-8/49.00元,8.2,25
粤海重组实录,武捷思/经济科学出版社/2004-1/28.00元,7.4,37
查理·芒格传,[美]珍妮特·洛尔(JanetLowe)/邱舒然/中国人民大学出版社/2009-10-1/49.80,9.1,468
Heard on the Street,TimothyFalconCrack/TimothyCrack/2016-11-15/USD39.50,7.4,84
下一个大泡泡,（美）哈里.S.登特（HarryS.Dent）/阮一峰/中国社会科学出版社/２００５/28.00元,7.7,204
金融新格局,林华、郁冰峰、邓海清、郝延山/中信出版社/2014-6/78.00元,7.9,49
Algorithmic Trading and DMA,BarryJohnson/4MyelomaPress/2010-2-17/GBP30.99,8.2,39
财务报表阅读与信贷分析实务,崔宏/机械工业出版社/2011-6/48.00元,7.6,64
索罗斯带你走出金融危机,乔治·索罗斯/机械工业出版社/2008-11/29.00元,7.6,290
投资正途,丁圣元/丁圣元/第2版(2008年11月1日)/2008-11/60,8,189
戈尔康达往事,约翰·布鲁克斯/上海财经大学出版社/2008-8/33.00元,7.5,32
会计学基础,罗伯特·N.安东尼/清华大学出版社/2006-9/29.00元,8.9,134
洗钱,(日)橘玲/王蕴洁/中信出版社/2010年5月/30.00元,7.8,331
操纵金钱,(美)安迪・凯斯勒/张志莉、周年洋/上海人民出版社/2006-1/28.00元,7.7,180
Pitch Anything,OrenKlaff/McGraw-HillEducation/2011-3-16/GBP17.99,8.3,61
风险均衡投资策略,【美】EdwardE.Qian/郑志勇、曹传琪/电子工业出版社/2017-5/68,8.4,10
资本交易法律文书精要详解及实务指南,雷霆/法律出版社/2015-7-24/100,8.7,18
投资组合管理,（美）约翰L.马金、唐纳德L.塔特尔、杰拉尔德E.平托、丹尼斯W.麦克利维/李翔、刚健华/机械工业出版社/2012-7/149.00元,7.8,23
中国通货膨胀史,张公权/杨志信/文史资料出版社/1986/1.40元,8.4,10
专业投资者选股策略、方法和工具,王成/2007-6/39.80元,7.8,65
Boomerang,MichaelLewis/W.W.Norton&Company/2011-10-3/USD25.95,7.7,172
沃伯格家族,[美]罗恩·彻诺/吴咏蓓粟之敦齐宛基徐唯琳宋洁丁晓钟/上海远东出版社/2011-4/128.00元,6.9,64
关于中国与世界的五大神话,胡祖六、约翰・安德森/中国金融出版社/2003-1-1/32.00,7.2,15
一个交易者的资金管理系统,班尼特·A.麦克道尔/张轶/万卷出版公司/2009-12/36.00元,7,211
国际金融新编,姜波克/复旦大学/2008-8/38.00元,7.9,204
股爷您上坐,王安/华艺出版社/2000-12/19.80,8.9,44
白手套,陈楫宝/民主与建设出版社/2014-7/39.8元,6.7,213
大投机家的证券心理学,安德烈·科斯托拉尼/林琼娟/重庆出版集团（重庆出/2007-7/32.00元,7.6,316
保险是怎样骗人的和并不骗人的保险,谭笑/中信出版社/2005-9/24.00元,7,54
与索罗斯一起走过的日子,梁恒/广东经济/2012-2/35.00元,7.6,181
股票投资就问三个问题,肯·费舍/黑龙江科学技术出版社/2008-2/39.80元,8.2,80
黄金简史,彼得·L.伯恩斯坦/上海财经大学出版社/2008-8/43.00元,7.6,197
财务管理分析,罗伯特·C.希金斯/沈艺峰/北京大学出版社/2009-1/42.00元,8.9,65
法博齐讲金融,[美]帕梅拉•彼得森•德雷克、弗兰克J.法博齐/刘晓龙、刚健华、刘舫舸/2012-6/59.00元,7.7,53
别了，雷曼兄弟,李溦、黄小军、赵艳洁、李勇/中信出版社/2009-1/39.00元,8.5,186
若有所失,何帆/浙江大学出版社/2014-2/48.00元,8.2,124
上市公司虚假会计报表识别技术,刘姝威/机械工业/2011-5/38.00元,7.5,47
私募股权基金的募集与运作,邹菁/2009-4/48.00元,7.6,80
金融衍生工具数学导论,内福斯/武汉大学/2007-6/50.00元,9.1,19
支付革命,马梅、朱晓明、周金黄、季家友、陈宇/中信出版社/2014-2-1/49.00元,6.5,192
The Age of Turbulence,"AlanGreenspan/PenguinPressHC,The/2007-09-17/USD35.00",8.3,324
Adaptive Markets,AndrewW.Lo/PrincetonUniversityPress/2017-5-2/USD37.50,8.8,17
高盛文化,[美]里莎·埃迪里奇/王智洁、肖云、胡波/华夏出版社/2001-1/26.00元,7.2,112
The Accidental Investment Banker,"JonathanA.Knee/OxfordUniversityPress,USA/2006-07-27/USD26.00",8,89
资本暗战,金景波/2007-8/32.00元,7.4,63
蚂蚁金服,廉薇、边慧、苏向辉、曹鹏程/中国人民大学出版社/2017-7/59.00,6.9,73
Investment Science,DavidG.Luenberger/OxfordUniversityPress/1997-7-3/USD149.95,8.8,77
数字的谎言,亚历克斯·贝伦森/于继革/中信出版社/2006-1/32.00元,7.1,93
机械交易系统,威斯曼/木亦/广东经济出版社/2007-5/38.00元,7.9,133
互联网金融,李耀东、李钧/电子工业出版社/2014-1-1/CNY65.00,6.6,170
财经论衡,胡祖六/2009-9/36.00元,6.8,31
复杂性、风险与金融市场,埃德加·E·彼得斯编/宋学锋/人民大学/2004-1/30.00元,7.8,79
纸与铁,尼尔·弗格森/中信出版社/2012-6/69.00元,8,77
危机与变革,【美】乔治·索罗斯/蒋宗强/中信出版社/2013-3-1/58.00元,7.5,83
法柏报告,戴维・法柏、肯・柯森/陈琇玲、蓝美贞、高仁君/中信出版社/2003-5/20.00元,7.8,91
罗斯柴尔德家族（中）,尼尔·弗格森/顾锦生/中信出版社/2012-6/69.00元,7.8,41
个人金融新格局,何大勇、张越、刘月/中信出版社/49.00元,7.2,51
国际经济学,"克鲁格曼,/海闻/中国人民大学出版社/2006-9/54.00元",8.6,287
Midas外汇交易指南,Midas/吉林大学出版社/2007/30.00元,7.7,96
区块链,长铗、韩锋/中信出版社/2016-7/CNY58.00,7.1,476
金融简史,彼得·伯恩斯坦/中国人民大学出版社/2009-11/36.00元,7.5,111
金融工程学,周洛华/上海财经大学出版社/2004-2-1/26.00元,8.4,56
股市稳赚,乔尔·格林布拉特/李佳、卢晓晖/中信出版社/2007-4/18.00元,7.8,517
Value,McKinsey&CompanyInc.、TimKoller、RichardDobbs、BillHuyett/Wiley/2010-11-9/USD29.95,8.5,32
从零开始读懂金融学,斯凯恩/立信会计出版社/2014-6/36,6.6,123
证券投资基金（上册）,中国证券投资基金业协会/高等教育出版社/2015-6-1/CNY45.00,7,176
外汇交易三部曲,魏强斌/经济管理出版社/2010-10/49.00元,8.4,60
巴菲特幕后智囊：查理•芒格传,【美】珍妮特•洛尔（JanetLowe）/邱舒然/中国人民大学出版社/2016-10-1/69,7.7,86
罗斯柴尔德家族.第4部,尼尔·弗格森/何正云/中信出版社/2009-9/42.00元,7.8,60
华尔街,纪录片《华尔街》创作团队/中国商业出版社/2010年09月/39.80元,7.6,785
华尔街点金人,杰克.斯沃吉尔/程永顺/西苑出版社/1998-7/19.80元,8,78
负利率时代,穆罕默德·埃尔-埃里安/巨澜/中信出版集团股份有限公司/2016-12/58,8.2,34
约翰•邓普顿的投资之道,乔纳森•戴维斯、阿拉斯戴尔•奈恩/李翔/机械工业出版社/2013-9/45.00,7.9,68
一个华尔街瘾君子的自白,詹姆斯·J·克拉默/万丹/中信出版社/2003-12/27.00元,7.7,150
Other People's Money,JohnKay/PublicAffairs/2015-9-22/USD27.99,8.2,15
金融计量学,斯维特洛扎·T·维特夫、史蒂芬·米特尼克、弗兰克·J·法伯兹、塞尔吉奥·M·福卡尔迪、特奥·亚西克/曲春青/东北财经大学出版社/2012-5/62.00元,8.1,16
投资心理学,约翰·诺夫辛格/刘丰源、张春安/北京大学出版社/2005-5/21.00元,7.8,164
资本市场的混沌与秩序,埃德加·E·彼得斯/经济科学出版社/1999-3/43.50元,7.7,54
量化投资：以Python为工具,蔡立耑/电子工业出版社/2017-2/99,6,19
资本全球化,巴里·艾肯格林/彭兴韵/2009-8/32.00元,8.2,49
十年轮回,（马来西亚）沈联涛/杨宇光、刘敬国/上海远东出版社/2013-5-1/58.00元,8.9,49
公司并购与重组,朱宝宪/清华大学出版社/2006-2/38.00元,8.3,25
美联储的起源,[美]默里•罗斯巴德著/安佳译/上海人民出版社/2017-5-1/45,5.1,13
上市公司并购重组解决之道,申林平/法律出版社/2016-3-1/99,7.7,10
西欧金融史,金德尔伯格/中国金融/2007-2/58.00元,7.7,90
别人的钱,路易斯·D·布兰代斯/胡凌斌/法律出版社/2009-1/26.00元,8.5,42
金融数学,"(美)马雷克·凯宾斯基,托马什·扎斯特温尼克著/佟孟华/中国人民大学出版社/2009-1/35.00元",9,43
Asset Pricing,JohnH.Cochrane/PrincetonUniversityPress/2005-1-23/USD115.00,8,75
缠中说禅选集,缠中说禅、股海盗贼/九州出版社/2015-1/36,7.7,24
美国货币体系,威廉·华莱士/陈代云/格致出版社/2017-1/48,8.2,10
聪明投资者的成功之道,陈晓虎/中国铁道出版社/2015-7-1/69.80,8.3,29
高胜算操盘,马赛尔·林克/广东经济出版社/2006-5/48.00元,8.1,253
智者傲行,陆东/文化传信有限公司/2009-3/hk$98,7.1,87
高级技术分析,布鲁斯·巴布科克/广东经济出版社有限公/2007-7/68.00元,7.8,179
资本战争,彼得•马丁、布鲁诺•霍尔纳格/王音浩/天津教育出版社/2008/38.00元,7.8,519
盘口解读技术,克利斯多夫.舒马赫/李书路/广东经济出版社有限公司（广东经济出版社/2006-11/38.00元,6.1,142
大牛市,玛吉·马哈尔/秦传安/上海财经大学出版社有限公司/2011-8/56.00元,7.3,21
币缘论,王湘穗/中信出版集团股份有限公司/2017-3-1/CNY78.00,8.1,10
互联网金融时代消费信贷评分建模与应用,单良茆小林/电子工业出版社/2015-2/55.00,8.6,47
资本市场的混沌与秩序,(美)埃德加.E.彼得斯/王小东/经济科学出版社/1999-03/28.5,8,39
长线,查尔斯·埃利斯/吴文忠/中信出版社/2007-01/32.00元,7.4,81
中央银行与货币供给(第2版),盛松成、翟春/中国金融出版社/2016-8-1/58.00元,8.1,10
成功并购,德硕管理咨询/中国金融出版社/2011-1-1/39.00元,8,47
24天,[美]丽贝卡·史密斯、约翰·R.埃姆什威勒/荣恩琳/上海远东出版社/2004-8/44.80元,8.5,77
Digital Gold,NathanielPopper/Harper/2015-5-19/USD27.99,7.5,23
被绑架的中国经济,刘军洛/中信出版社/2010-6/29.00元,8.4,383
投资学（第五版·上）,[美]威廉·F.夏普(WilliamF.Sharpe)/赵锡军等/中国人民大学出版社/1998-08/38.00元,7.7,87
郎咸平说：谁都逃不掉的金融危机,郎咸平/东方出版社/2008-12/28.00元,7.6,1523
金融危机简史,鲍勃·斯瓦卢普(BobSwarup)/机械工业出版社/2015-11-11/CNY49.00,8.3,81
过去的钱值多少钱,邵义/上海人民出版社/2011-1/26.00,8,92
China's Superbank,HenrySanderson、MichaelForsythe/BloombergPress/2013-1-22/USD63.00,8.2,69
资本经营论,王明夫/中国人民大学出版社/2004-9/25.00元,8.7,53
计量经济学导论,杰弗里·M·伍德里奇(JeffreyM.Wooldridge)/中国人民大学出版社/2010-6-1/95.00元,8.1,262
大牛市·股殇,诸葛就是不亮/中信出版集团/2015-10-1/39.80,7.3,89
尽职调查:不良资产处置实务详解,李国强/法律出版社/2016-10-1/46.00元,7.6,10
投资银行：Excel建模分析师手册,注册估值分析师协会/机械工业出版社/2014-10/49.00元,8.8,14
巴菲特的投资组合(珍藏版),（美）罗伯特•哈格斯特朗/江春/2013-10/35.00,8.6,76
中国并购重组全析：理论、实践和操作（上、下）,张新/上海三联书店/2004-04/800.00,9.3,12
透视繁荣,高善文/中国物价出版社/2007-11/45.00元,8.3,71
期货市场的技术,林辉太郎/毛蘭频/地震出版社/2011-3/50.00元,8.3,65
投资中最重要的事,斯蒂芬·彭曼/戴德明、周华/中国人民大学出版社/2015-11-1/49.00元,6.8,19
超级金钱,亚当·史密斯/机械工业出版社/2007-5/32.00元,7.7,78
天才數學家的秘密賭局,威廉．龐士東/平安文化有限公司/2008,7.9,18
资产配置的艺术,(美)戴维・M.达斯特/李康等/上海人民出版社/2005-01/33.00,7.2,38
期货期权入门,约翰·C·赫尔/张陶伟/中国人民大学出版社/2001-4/56.00元,8.1,72
投资银行并购业务,王明夫/企业管理出版社/1999-05/60.00,8,28
高盛眼中的世界,(英)吉姆·奥尼尔（JimO'Neill）/吴进操/机械工业出版社/2012-4/39.90元,7.1,120
证券市场基础知识,中国金融出版社/2012-6-1/42.00元,6.6,289
监守自盗,【美】查尔斯H.弗格森/纪晓峰、张颖/机械工业出版社/2013-9/49.00元,8.6,24
资本市场,祁斌/中信出版社/2010年8月/58.00元,7.7,130
高级计量经济学及Stata应用,陈强/高等教育出版社/2014-4-1/59,9.7,82
企业上市典型案例深度剖析,张国峰/法律出版社/2010-4/98.00元,8.3,50
还有多久,李铁峰/清华大学出版社/2013-7/48,8.7,76
区块链社会,龚鸣/中信出版社/2016-8-11/CNY59.00,7.1,154
PPP与资产证券化,林华、罗桂连、张志军/中信出版社/2016-6-27/96元,8.8,29
中国经济大萧条还有多远,刘军洛/中信出版社/2011-9/39.00元,7.5,210
现金流量与证券分析,（美）肯尼斯・汉科／尤西・李凡特/张凯／刘英／等/华夏出版社/2001-01/45.00,7.8,32
What I Learned Losing a Million Dollars,JimPaul、BrendanMoynihan/ColumbiaUniversityPress/2013-4-30/USD27.95,7.7,14
并购估值,（美）克里斯M.梅林（ChrisM.Mellen）、弗兰克C.埃文斯（FrankC.Evans）/李必龙、李羿、郭海　等/机械工业出版社/2014-11/69.00,7.3,31
数量金融(原书第2版)(第2卷),保罗·威尔莫特/郑振龙、陈蓉、陈焕华/机械工业出版社/2015-4/119.00元,7.4,10
股市奇才,杰克·施瓦格/张帅/海南出版/2006-7/28.00元,7,164
高收益债券与杠杆收购,王巍、（美）施迈克/机械工业出版社/2012-7-11/59.90元,7.9,26
金融市场学,张亦春郑振龙林海/高等教育出版社/2008-3/33.00元,8.3,113
公司信用分析基础,布莱甘布林、约翰比拉尔代洛/上海财经大学出版社/2014-6/49.00,8.6,10
定量投资分析,理查德·A·德弗斯科、丹尼斯·W·麦克利维、杰拉尔德·E·平托、戴维·E·朗克尔/劳兰珺、王祺/机械工业出版社/2012-7/99.00元,7.6,41
商业银行突围,朱武祥、杜丽虹、姜昧军/机械工业出版社/2008-6/78.00元,8,48
出师,扬韬/孙成钢/新世纪出版社/2009-4-1/35.00元,7.4,94
时寒冰说,时寒冰/机械工业出版社/2012-9/39.90元,7.7,859
投资学:以EXCEL为分析工具(原书第3版),（美）霍顿/蔡庆丰/机械工业出版社/2010-6-1/38.00元,9.2,19
铁血并购,罗伯特·F.布鲁纳/沈嘉/上海财经大学出版社/2008-8/42.00元,8.5,33
货币、方法与市场过程,路德维希·冯·米塞斯/戴忠玉、刘亚平/新星出版社/2007-8/33.00元,9,194
对冲基金风云录1,[美]巴顿·比格斯/张桦、王小青/中信出版社/2013-11-1/48.00,8.9,39
Quantitative Equity Portfolio Management,EdwardE.Qian、RonaldH.Hua、EricH.Sorensen/ChapmanandHall/CRC/2007-5-11/USD99.95,8.1,13
二战股市风云录,巴顿·比格斯/张韧/中信出版社/2011-5/49.00元,7.1,43
量化投资与对冲基金 量化投资——策略与技术（典藏版）,丁鹏/电子工业出版社/2014-9/118.00元,6.6,21
小额贷款评估技术与风险控制,黄武/中国金融出版社/2013-4/40.00元,7.3,19
风险投资、私募股权与创业融资,乔希·勒纳、安·利蒙、费尔达·哈迪蒙/路跃兵、刘晋泽/清华大学出版社/2015-8/68.00元,9.1,18
连续时间金融,莫顿/人民大学/2005-1/63.00元,8.6,22
Investment Valuation,AswathDamodaran/Wiley/2001-12-21/USD75.00,8.5,30
精明交易者,佩里·J·考夫曼/江宁/广东经济出版社/2006-9/45.00元,7.5,71
不上班也能月领万元,(加)摩西·A·米列夫斯基//亚历山大·C·麦奎|译者:罗桂连//徐贞颖//谢晓晖/中信/2017-05-01/45.0,8,10
明明白白看年报,袁克成/机械工业/2009-4/32.00元,8.6,286
Red-Blooded Risk,AaronBrown/Wiley/2011-10-11/USD34.95,8.4,10
振荡指标MACD,凌波/陕西师范大学出版社/2011-4/35.00元,8.2,116
突围集,周其仁/中信出版集团股份有限公司/2017-6-1/CNY58.00,9,14
中国风险投资与私募股权（中英文对照）,陈永坚/2008-1-1/368.00元,7,39
Quantitative Risk Management,AlexanderJ.McNeil、RudigerFrey、PaulEmbrechts/PrincetonUniversityPress/2005-09-26/USD90.00,7.4,27
绝境与生机,（美）斯蒂芬·韦恩斯/张兴旺、郑佩芸/上海财经/2006-10/31.00元,8.8,60
期货投资的艺术,黄圣根/机械工业出版社/2012-12/39.00元,8,111
市场波动,罗伯特·希勒/中国人民大学出版社/2007-5/59.00元,8.2,10
常识之败,劳伦斯·G.麦克唐纳(McDonald.L.G.)、帕特里克·罗宾逊(Robinson.P.)/宋鸿兵/译林/2010-1/38.00元,7.4,216
投资的四大支柱,[美]威廉·伯恩斯坦/汪涛、郭宁/中国人民大学出版社/2014-1-20/69.90,7,41
大通胀与再平衡,刘煜辉/中信出版社/2011-3/40.00元,8.7,42
并非有效的市场,(美)史莱佛/赵英军/人民大学/2003-1/48.00元,8.7,39
股票估值实用指南,加里·格雷/张甦伟、杨南超/上海财经大学出版社/2009-8/36.00元,7.3,67
华尔街巨人,华尔街日报编辑部/吴全昊/海南出版社/2000-12/39.80元,6.4,19
雪球投资,林起/经济科学/2010-12/39.80元,7.5,182
没有银行的世界,SimonDixon/电子工业出版社/2015-1-1/CNY50.00,5.5,44
赌场式交易策略,（美）理查德L.威斯曼/蒋雪、解前勇、刘海龙等/机械工业出版社/2014-1/45.00,7.7,55
量化金融R语言初级教程,[匈牙利]GergelyDaróczi盖尔盖伊等/高蓉、李茂/人民邮电出版社/2017-5-1/CNY49.00,6.6,10
统计套利,（美）安德鲁·波尔（AndrewPole）/陈雄兵、张海珊/机械工业出版社/2011-1-1/38.00元,6.5,97
操盘手,花荣/中国城市出版社/2007-6/36.00元,8,665
致穷,孙骁骥/中国商业出版社/2012-10/35.80元,7.8,109
散户至上,（美）阿瑟•莱维特，葆拉•德怀尔/陈剑萍，严莉/中信出版社/2005-01/28.00,8,80
我们自己制造的魔鬼,布克斯塔伯/黄芳/中信出版社/2008-11/38.00元,9.3,74
Arbitrage Theory in Continuous Time,TomasBjörk/OxfordUniversityPress/2009-10-4/USD85.00,7.5,46
股市晴雨表,威廉.彼得.汉密尔/海南出版社三环出版社/1999-10/18.00元,9.2,201
公司财务原理,[英]理查德A.布雷利、[美]斯图尔特C.迈尔斯、[美]弗兰克林·艾伦/赵英军/机械工业出版社/2013-1/119.00元,8,25
1000%的男人,(日)菲阿里、炭谷道孝/朱元曾、王虹/中国三峡出版社/2006-6/38.00元,5.9,146
投行十年,投行小兵/法律出版社/2015-1-1/CNY49.00,7.3,86
解读私募股权基金,周炜/机械工业出版社·华章/2008-6/35.00元,7.6,124
尼尔•弗格森经典系列（套装共13册）,尼尔•弗格森/中信出版社/2013-8-1/900.00元,7.4,11
钢贸风云,大风扬/中国发展出版社/2014-10/39.8,8.7,51
风险投资的游戏,[美]威廉•H•德雷帕三世/李莉、石继志/中信出版社/2011-12/39.00元,8.2,40
中小企业板、创业板股票发行上市问答,深交所创业企业培训中心/中国财政经济出版社/2014-11-1/CNY48.00,8.8,12
中国的货币化进程,易纲/商务印书馆/2003-11/50.00元,8.2,40
货币哲学,[德]西美尔/陈戎女/华夏出版社/2002-6/49.00元,8.9,116
价值评估方法与技术,北京中能兴业投资咨询有限公司/中国档案出版社/2006-1-1/36.00元,8,37
信贷分析与公司贷款（中译本）,世界银行集团国际金融公司<IFC>中国项目开发中心/2010-2/80.00元,7.4,10
索罗斯的救赎,乔治•索罗斯、查克•萨德提克/蒋宗强/中信出版社/2012-7/45.00元,8,42
多角世界下的中国房价,刘军洛/华夏文史出版社/2009年11月5日,7.1,126
资本的冒险,约翰・S・戈登、柳士强、钱勇/柳士强、钱勇/中信出版社/2005-6-1/35.00元,7.6,255
日本蜡烛图教程,(SteveNison)史蒂夫•尼森/何平林/天津社科院/2010-8/60.00元,8.7,110
在周期的拐点上,高善文/中国发展/2006-1/30.00元,8.5,26
猎金之王刘銮雄,李国华/北京联合出版公司/2016-7/49.00元,8.7,65
CFA注册金融分析师考试中文手册（CFA一级）第2版,金程教育　编著/机械工业出版社/2015-6-1/¥149.00,8.2,15
股市操练大全,黎航/上海三联书店/1999-11/29.80元,8,352
再危机,谢国忠/王晶/江苏文艺出版社/2010/39.80元,7,336
时间的玫瑰,但斌/山西人民出版社/2007-10/38.00元,7.4,997
印钞者,徐瑾/中信出版集团/2016-1-30/CNY48.00,6.6,60
从零开始学炒股,杨金、等/机械工业出版社/2010-5-1/39.00元,6.8,270
看盘细节,潘伟君/地震出版社（图书选题策划中心）/2006-1/26.00元,7.3,181
货币战略论,张五常/中信出版社/2010-1/38.00元,8.1,275
资本.让你看懂世界格局,西瓜子/文化艺术出版社/2012-12/36.80元,8.3,76
重新定义并购,【美】乔治•盖斯（GeorgeT.Geis）/闾佳/中国人民大学出版社/2016-9-1/56,6.6,10
国家为什么会崩溃,彼得•D•希夫/刘寅龙/中信出版社/2013-6-1/69.00元,7.8,158
金融数学,JosephStampfli、VictorGoodman/蔡明超/机械工业出版社/2004-3-1/26.00元,6.8,82
货币放水的尽头：还有什么能拯救停滞的经济,[英]　简世勋（StephenD.King）/胡永健/机械工业出版社/2016-3-15/39.00,8.5,32
商界局外人,[美]威廉·桑代克/许佳/北京联合出版公司/2016-9/59.90,7.8,123
中国金融改革思考录,易纲/商务/2009-12/50.00元,7.7,58
新信贷,屈建国//龙小宝/北京大学/2009-2/88.00元,7.9,60
Matchmakers,DavidS.Evans、RichardSchmalensee/HarvardBusinessReviewPress/2016-5-24/USD35.00,7.2,10
金手铐的救赎——一个投资银行家的海啸后自白,黄元山/中国人民大学出版社/2009年11月/39.8,9,124
一个投资家的20年,杨天南/机械工业出版社/2016-7/69.00,8.5,232
The Crisis of Crowding,LudwigB.Chincarini/BloombergPress/2012-7-31/USD40.00,8.1,10
金融学原理,彭兴韵/汉语大词典/2010-5/49.00元,6.2,46
Stochastic Differential Equations,BerntØksendal/Springer/2014-1-21/USD49.95,8.8,50
The Total Money Makeover,DaveRamsey/ThomasNelson/2009-12-29/USD24.99,7.2,38
曼昆《经济学原理》,圣才学习网编/中国石化/2010-1/60.00元,9.4,35
风险投资操作手册,戴维·格拉斯通(DavidGlandstone)、劳拉·格拉斯通(LauraGladstone)/复旦大学中国风险投资研究中心/北京大学出版社/2008-5/39.00元,7.9,70
Paul Wilmott on Quantitative Finance 3 Volume Set,PaulWilmott/JohnWiley&Sons/2006-1-20/GBP184.00,8.7,40
Why Stock Markets Crash,DidierSornette/PrincetonUniversityPress/2004-3-14/USD30.95,7.8,18
谁动了国家的奶酪,[法]加布里埃尔•祖克曼（GabrielZucman）/杜蘅/华东师范大学出版社/2016-9/32.00元,7.4,15
金融的本质(伯南克四讲美联储中英双语版)(精),(美)本·伯南克|译者:巴曙松//陈剑/中信/2017-05-01/58.0,7.7,36
7天学会股票分时图,马涛/人民邮电出版社/2015-9/39.80元,8.9,26
