titles,authors,nums,peoples
高绩效的HR,[美]戴维.尤里奇/钱峰/中国电力出版社/2014-7/48.00元,8.3,34
关键价值链,古普塔，莱曼著/王霞、申跃/中国人民大学出版社/2006-6-1/32.00元,8.1,34
给予者,朱迪•罗宾奈特/张大志/中国人民大学出版社/2016-1/45元,7.4,45
源创新,谢德荪/五洲传播/2012-5/43.80元,8.2,101
无国界的世界,大前研一/黄柏棋/中信出版社/2007-6/30.00元,7.6,324
经销商管理动作分解培训,魏庆/京华/2011-9/48.00元,8.5,64
特劳特营销十要,（美）杰克·特劳特（JackTrout）/谢伟山，苑爱冬/机械工业出版社/2011-7/38.00元,7.8,123
学历无用论,盛田昭夫/赵方方/华夏出版社/2004-7/19.50元,8,73
效率专家爸爸,小弗兰克/劳诚烈/新蕾出版社/2005-5/18.00元,8.3,145
棋行天下,董明珠/花城出版社/2000-4/19.80元,7.8,151
中层领导力（自我修行篇）,[美]约翰·C.麦克斯维尔/张树燕/北京时代华文书局/2016-4/38.00元,8.2,69
整合思维,罗杰·马丁/胡雍丰、仇明璇/商務印書館/2010-8/32.00元,8.1,58
途客圈创业记：不疯魔，不成活,陈天/人民邮电出版社/2016-12-1/39,8.6,81
性、金钱、幸福与死亡,曼弗雷德·凯茨·德·弗里斯/丁丹/东方出版社/2010-7/39.00元,7.8,117
梁山政治,赵玉平/清华大学出版社/2005-7/25.00元,8.3,286
定见,[美]约翰•奈斯比特/魏平/中信/2007-3-1/35.00元,7.3,495
老HR手把手教你搞定HR管理,应秋月/北京大学出版社/2013-3-1/58.00元,8.1,89
精益招聘,张儆/人民邮电出版社/2015-7/49.00元,8.2,88
聘谁,杰夫·斯玛特（GeoffSmart）、兰迪·斯特里特（RandyStreet）/任月园/海天出版社/2009-7/28.00元,7.6,203
合作竞争,【美】拜瑞·J·内勒巴夫等著/王煜全等译/安徽人民出版社/2002-2/28.00元,8.5,33
九型人格,[美]海伦·帕尔默/徐扬/华夏出版社/2006-10/38.00元,7.7,7548
给你一个团队，你能怎么管？2,赵伟/江苏文艺出版社/2013-11/35.00元,7.3,164
质量管理与质量控制,(美)詹姆斯·R·埃文斯//威廉·M·林赛|译者:焦叔斌/焦叔斌/中国人民大学/2010-5/65.00元,8.5,29
QBQ问题背后的问题,约翰·米勒/电子工业出版社/2005-1/18.00元,7,358
简单的力量,（美）杰克·特劳特（JackTrout）、史蒂夫·里夫金（SteveRivkin）/谢伟山、苑爱冬/机械工业出版社/2011-1-20/38.00元,7.5,213
硝烟中的Scrum和XP,HenrikKniberg/李剑/infoQ/2008,8.7,466
变革为何这样难,［美］罗伯特﹒凯根（RobertKegan）、丽莎﹒拉斯考﹒拉海（LisaLaskowLahey）/韩波/中国人民大学出版社/2010-3/49.80元,8,24
四季酒店 云端筑梦,〔美〕伊萨多·夏普著，赵何娟译/赵何娟/南海/2011-1/38.00元,7.6,152
巨人的观点,KenichiOhmae/蔡连侨/机械工业出版社/2004-5/18.00元,7.9,65
高盛帝国（上）,[美]查尔斯·埃利斯/卢青、张玲、束宇/中信出版社/2010-1-1/42.00,7.5,1665
第一团队,朱瑛石/中信出版社/2008-1/36.00元,7.5,485
世界500强人力资源总监是如何炼成的,李江华/清华大学出版社/2014-1-1/CNY39.00,8.1,125
萨姆·沃尔顿自传,沈志彦/2008-7/38.00元,8.7,109
视觉会议：应用视觉工具促进团队沟通、决策与执行（典藏版）,【美】DavidSibbet（大卫•西贝特）/臧贤凯/电子工业出版社/2015-8-1/69.00元,8.1,21
复盘+:把经验转化为能力,邱昭良/机械工业出版社/2015-8-7,6.6,126
战略就是讲故事,楠木建/崔永成/2012-12/45.00元,8.3,28
拖延心理学,[美]简·博克(JaneB.Burka)、[美]莱诺拉·袁(LenoraM.Yuen)/蒋永强、陆正芳/中国人民大学出版社/2009-12/39.80元,8.2,13142
为将之道,(美)小埃德加·普里尔/吕德宏/军事谊文/2001-10/23.00元,7.7,100
海星模式,奥瑞·布莱福曼、罗德·贝克斯特朗/李江波/中信出版社/2008-1/36.00元,7.6,241
活学活用博弈论,詹姆斯·米勤/李绍荣/中国财政经济出版社/2006-1/39.80元,7.9,391
将才-让主管成长走直线-II,杜书伍/世界图书出版公司/2013-4/29.80元,8.7,52
项目经理案头手册,刘易斯/雷晓凌/2009-1/42.00元,8.5,21
助推,[美]理查德·H·泰勒、[美]卡斯·H·桑斯坦/刘宁/中信出版社/2009-12/39.00元,7.4,602
价值观的力量,梅格·惠特曼(MegWhitman)、琼·汉密尔顿/吴振阳、麻勇爱/机械工业出版社/2010-8/39.00元,7.7,182
小通鉴,冯唐/中信出版社/2013-9,7.1,1370
记事本圆梦计划,熊谷正寿/王淑仪/同心出版社/2011-7-1/29.80元,7.5,3006
完美陈述,[英]乔恩·斯蒂尔/田丽霞韩丹、刘寅龙/重庆出版社/2009年10月/28.00,7.3,271
全栈市场人,Lydia/人民邮电出版社/2017-2-1/33.3元,7.2,384
企业物流管理,[美]罗纳德·H·巴罗/王晓东、胡瑞娟[等]/机械工业出版社/2006-8/68.00元,8.4,39
新机器的灵魂,TracyKidder/龚益、高宏志/机械工业出版社华章公司/2011-10/45.00元,7.6,137
图解整理术,日本Sanctuary出版社编著/中信出版社/2015-10/28.00元,6.6,213
发现你的销售力量,杰·亚伯拉罕/袁力/中国商业/2006-12/35.00元,8.1,101
慢决策,【美】弗兰克·帕特诺伊(FrankPartnoy)/欧阳明亮/北京联合出版公司/2017-1-28/59.90,6.9,72
3G资本帝国,克里斯蒂娜·柯利娅/王仁荣/北京联合出版公司/2017-6-1/CNY69.90,7.4,396
高效管理的80/20法则,（美）理查德•科克/李昆、李颖/机械工业出版社/2014-4/39.00,7.7,74
郎咸平说：公司的秘密,郎咸平/东方出版社/2008-8/28.00元,7.5,1601
集中精力做重要的事,（美）杰克・坎菲尔/杜宇/电子工业出版社/2005-01/21.80,8.1,65
I'm Feeling Lucky,DouglasEdwards/HoughtonMifflinHarcourt/2011-7-12/USD27.00,8.8,47
切蛋糕,MikeMoyer/王闻、李筱莹、常逸昆,7.2,173
The Founder's Dilemmas,NoamWasserman/PrincetonUniversityPress/2012-3-25/USD35.00,8.5,24
知性力II,大前研一/张宏/中华工商联合出版社/2009-4/28.00元,7.8,441
创业圣经,大前研一/周迅/东方出版社/2009-1/45.00元,7.5,155
鞋狗,[美]菲尔·奈特/毛大庆/北京联合出版公司/2016-9-1/89.90元,8.4,2392
哈佛经典谈判术（经典版）,（美）迪帕克·马哈拉（DeepakMalhotra）、马克斯·巴泽曼（MaxH.Bazerman）/吴奕俊/浙江人民出版社/2015-7/52.90元,9.1,24
离开微软 改变世界,伍德/袁墨/中国传媒大学出版社/2007-08-01/28.00元,8.5,342
像间谍一样思考,[美]J.C.卡尔森/程波、高昂/中信出版股份有限公司/2013-9-5/29.00元,6.4,343
营销革命3.0,（美）菲利普·科特勒（PhilipKotler）、（印度尼西亚）何麻温·卡塔加雅（HermawanKartajaya）、伊万·塞蒂亚万（IwanSetiawan）/毕崇毅/机械工业出版社/2011-3-1/36.00元,7.5,468
图解CIO工作指南（第4版）,［日］野村综合研究所系统咨询事业本部/周自恒/人民邮电出版社/2014-3/39.00,8.1,42
工作与生活的未来,查尔斯·汉迪/方海萍/中国人民大学出版社/2006-12/36.00元,7.9,100
必要的革命,[美]彼得·M·圣吉/李成林/中信出版社/2009-12/45.00元,8.5,89
这样做指导，难带员工变能干,[日]石田淳/范宏涛/后浪出版公司·江西人民出版社/2016-5/36.00元,8.2,39
美术馆的秩序,蓝庆伟/广西师范大学出版社/2016-6/42.00元,8.1,57
权谋残卷,张居正/吉林摄影出版社/2003-09/23.00,8.5,95
The Myth of the Strong Leader,ArchieBrown/BasicBooks/2014-4-8/USD29.99,8.4,10
赢单九问,夏凯，田俊国/鹭江出版社/2010-1/39.00元,8.7,103
重塑组织,[比]弗雷德里克.莱卢/进化组织研习社/东方出版社/2017-5-1/88.00,7.2,48
管人的真理,斯蒂芬·P·罗宾斯/机械工业出版社/2013-5/39.90元,6.9,61
奢侈,[法]克里斯蒂安•布朗卡特/纪江红、徐碧茗/广西师大出版社/2014-4/58.00,8.2,505
恢复力,[美]安德鲁•佐利安•玛丽•希利/鞠玮婕/中信出版社/2013-3/59.00元,7.6,71
世界咖啡,朱安妮塔-布朗、戴维-伊萨克/郝耀伟/机械工业出版社/2010-3/38.00元,8.2,87
寻找创业沃土,[美]斯科特·A·沙恩/奚玉芹、金永红/中国人民大学出版社/2005-1/18.00元,7.9,57
质量免费,克劳士比/杨钢、林海/中国人民大学出版社/2006-5/49.80元,8.7,91
Radical Candor,KimScott/St.Martin'sPress/2017-3-14/USD20.0,8.6,20
知性力,[日]大前研一/张宏/中华工商联合出版社/2009-1-1/28.00元,7.6,581
就这样，挺过创业难关,许琼林/当代中国出版社/2009-12/28.00元,7.7,222
卖什么都是卖体验,李·科克雷尔/中信出版社/2014-3-3/36.00元,7.1,154
创造高收益 贰,[日]稻盛和夫/喻海翔/东方出版社/2010-5/32.00元,9.1,87
麻辣烫为什么穿在签子上卖？,[日]初鹿野浩明/陈芳/中国人民大学出版社/2010-9/32.00元,7,84
佐藤可士和的经营术,[日]佐藤悦子/夏淑怡/甘肃人民美术出版社/2011-4-20/36.80元,7.2,473
顾客为什么购买,帕科·昂德希尔/中信出版社/2015-7-1/CNY58.00,7.1,91
物流与供应链管理,马丁·克里斯托弗/电子工业出版社/2006-1/30.00元,8,21
创造商业头脑的7种框架力,胜间和代/传神联合翻译公司/化学工业/2010-1/28.00元,7.5,437
李嘉诚全传,陈美华、辛磊/中国戏剧出版社/2005-1/35.00元,7.5,1611
自来水哲学,松下幸之助/李菁菁/南海出版公司/2008-2-1/25.00元,7.9,471
商界裸奔,[英]理查德·布兰森/李志斌、郑云辉/中信出版社/2011-2/48.00元,7.7,227
高效达成目标：就这9招，让成功率提高3倍！,[美]海蒂·格兰特·霍尔沃森（HeidiGrantHalvorson）/彭珊怡、黄子威/机械工业出版社/2016-7/35.00,8.3,26
品牌的起源,[美]艾·里斯、[美]劳拉·里斯/寿雯/山西人民出版社/2010-12/39.80元,7.6,130
赋能式投资,[巴西]弗朗西斯科.S.奥梅姆.德.梅洛（Franciscos.homemdemello）/南春雨/华夏出版社/2017-2-1/48.00,6.4,59
轻有力,韩庆峰/中国青年出版社/2014-2/28.00元,7.9,111
培训师成长手册,苏平/西安交通大学出版社/2013-3/52.00元,7.5,79
微创新,德鲁•博迪、雅各布•戈登堡/钟莉婷/中信出版社/2014-4-5/42.00,8,199
Scrum精髓,KennethRubin/姜信宝、米全喜、左洪斌、（审校）徐毅/清华大学出版社/2014-6-1/CNY79.00,9.1,68
中国人为什么组织不起来,肖知兴/机械工业出版社/2006-9-1/32.00元,8.3,113
零售管理,巴里·伯曼/吕一林、宋卓昭/中国人民大学出版社/2011-1/79.00元,7.8,37
一页纸项目管理,坎贝尔/周秋洪/东方出版社/2008-7/29.00元,6.7,260
经营管理全集,[日]松下幸之助/春风文艺出版社/1993-09/218.00元,9.3,21
权力的终结,莫伊塞斯•纳伊姆/王吉美、牛晓萌/中信出版社/2013-10-1/59.00元,7.4,206
十亿美金的教训,林军唐宏梅/浙江大学出版社/2011-5/39.00元,7.5,275
学问,R.布莱恩.斯坦菲尔德(R.BrianStanfield)/钟琮贸/电子工业出版社/2016-7-1/CNY59.00,9,20
营销革命,[美]艾·里斯、杰克·特劳特/左占平等/中国财政经济出版社/2002-10/39.80元,7.8,213
大脑使用说明书,东尼•博赞/外语教学与研究出版社/2005-4-1/10.00元,7.1,1394
跟德鲁克学营销,（美）威廉•科恩/中信出版社/2013-11/42.00元,8.1,21
我在摩根士丹利做高管,卡拉·汉瑞丝/盛翠菊、张占平、徐凤云/万卷出版公司/2010-9/39.80元,7.5,209
策略博弈,"阿维纳什K.迪克西特(AvinashK.Dixit)(作者),苏珊·斯克丝(SusanSkeath)(作者)/蒲勇健/中国人民大学出版社/2009-1/65.00元",8.5,111
灵魂经营,（日）古森重隆/栾殿武/四川人民出版社/2017-3/38.00元,7.7,54
培训师,郭城/电子工业/2011-1/28.00元,7.7,483
"The Mission, The Men, and Me",PeteBlaber/BerkleyHardcover/2008-12-02/USD25.95,8.7,10
高难度谈话(全球畅销10周年纪念版),道格拉斯·斯通(DouglasStone)、布鲁斯·佩顿(BrucePatton)、希拉·汉(SheilaHeen)/王甜甜/光明日报出版社/2014-8-1,7.8,69
创新者的思考,大前研一/王伟/机械工业/2007-7/28.00元,8.4,142
西方管理思想史,郭咸纲/世界图书出版公司北京公司•后浪出版咨询（北京）有限责任公司/2010/60.00元,7.4,62
让问题到你为止,[美]博恩•崔西/周芳芳/中信出版社/2013-5/35.00元,7.5,63
丰田汽车精益模式的实践,(美)莱克/李芳龄/中国财政经济出版社/2006-6/65.00元,8.5,33
匠人精神,[日]秋山利輝/陳曉麗/大塊文化/2015-3/NT$220,7.9,42
为什么精英都是清单控,宝拉·里佐(PaulaRizzo)/湖南文艺出版社/2016-6-1/CNY38.00,5.8,706
我与商业领袖的合作与冲突,李玉琢/当代中国出版社/2006-5/30.00元,8.1,134
星巴克体验,约瑟夫•米歇利/靳婷婷/2012-12/42.00元,6.5,220
每天最重要的2小时,乔西·戴维斯/陶文佳/江西人民出版社/2016-4/39.8,6.9,596
第四次工业革命,克劳斯·施瓦布/中信出版集团股份有限公司/CNY45.00,6.4,317
高手身影,王明夫、王丰/机械工业出版社/2008-4/48.00元,8,267
聚焦式会话艺术,布莱恩·斯坦菲尔德/杜文君/复旦大学/2005-8/20.00元,9,13
关键点,布莱恩・特雷西/关小众/电子工业出版社/2003-04-01/25.00,7.7,148
边缘竞争,[美]肖纳L.布朗、[美]凯瑟琳M.艾森哈特/吴溪/机械工业出版社/2001-2/26.00元,8.7,25
小就是大,(美)高汀/刘祥亚/重庆出版社/2007-10-1/35.00元,7.9,356
向上管理,蒋巍巍/人民邮电出版社/2015-7/38.00,8,42
The Innovator's Dilemma,ClaytonM.Christensen/HarperBusiness/2011-10-4/GBP17.99,8.8,36
樂活工作的一年,雷吉娜．李茲ReginaLeeds/胡琦君/天下遠見出版股份有限公司/2010-11-25/NT$350,7.9,10
The 7 Habits of Highly Effective People,StephenRCovey/Simon&Schuster/2013/GBP11.47,7.6,53
丰田模式,（美）杰弗瑞·莱克（JeffreyLiker）/李芳龄/机械工业/2011-2-1/49.80元,7.9,110
博弈论：战略分析入门,[美]麦凯恩（McCain，R.A/机械工业出版社/2006-1/42.00元,7.9,441
“升职超人”教你旋风成长法则,福井克明/张远征/浙江大学出版社/蓝狮子/2013-1/27.00元,8.6,90
高绩效人士的五项管理,李践/机械工业出版社/2009年/38.00元,7.3,248
Evernote超效率数字笔记术,电脑玩物站长/杨敬周/人民邮电出版社/2013-6-1/35.00元,6.4,773
让你少奋斗10年的工作经验,[德]冈特·维克/韩以群/新世界出版社/2011-7/29.80元,7.8,118
惠普之道,[美]戴维·/新华出版社/1995-07/9.80,7.5,84
我读管理经典,陈春花/机械工业出版社/2015-1-1/39.00元,8.6,40
设计管理：设计创业家,海军/中信出版社/2013-10/70.00元,9.1,24
星巴克,[美]泰勒•克拉克(TaylorClark)/中信出版社/2014-5-1/49.00元,6.8,206
品牌路线图,迈克·莫泽/商务印书馆/2005-10/38.00元,7.6,68
战略中心型组织,[美]罗伯特•卡普兰（RobertS.Kaplan）戴维•诺顿（DavidP.Norton）著/上海博意门咨询有限公司/湛庐文化/2008.10/55.00元,8.3,55
一个外企女白领的日记,绝望沧海/中国友谊出版公司/2008-11/36.80,7.5,1791
后资本主义社会,[美]彼得·F.德鲁克/傅振焜/东方出版社/2009-8/33.00元,8.8,87
聪明人的圣经,约瑟夫・基尔施纳/企业管理出版社/2002-10-1/18.00元,8.4,334
绿色国王,保尔·鲁·苏里策尔/1985,9.2,51
体验为王,哈雷•曼宁、凯丽•博丁/中信出版社/2014-1,6.8,126
杠杆阅读术,[日]本田直之/叶冰婷/天津教育出版社/2009-11/25.80元,7.1,945
稻盛和夫的實學-經營與會計,稻盛和夫/蔡青雯/天下雜誌股份有限公司/2011-1/82.75元,8.8,46
决断,沃伦•本尼斯、诺埃尔•蒂奇/姜文波/中国人民大学出版社/2008年/46.00元,7.5,35
公司治理理论,宁向东/中国发展出版社/2005-1-1/58.00元,8.3,25
艰难的辉煌,王伟群/中信出版社/2010-9/60.00元,8.3,113
创新者的课堂,[美]克莱顿•克里斯坦森、迈克尔•霍恩、柯蒂斯•约翰逊/李慧中/中国人民大学出版社/2015-9/54.90,7.8,47
改善,今井正明/周亮、战凤梅/机械工业出版社/2010-4/32.00元,8.2,86
组织的管理,彼得・德鲁克/王伯言、沈国华/上海财经大学出版社/2006-6/31.00元,8.3,41
艾柯卡自传,艾柯卡（LeeIacocca）、诺瓦克（WilliamNovak）/周谦、叶进/河北科学技术出版社/1986.7/2.7,8.6,69
吃掉那只青蛙,（美）崔西/许海燕/化学工业出版社/2009-1-1/25.00元,7.1,678
博恩·崔西销售圣经,博恩·崔西/路言春/化学工业出版社/2010-1/39.80元,8.5,56
全球化下的社会变迁与非政府组织,范丽珠/上海人民出版社/2003-9/33.00元,7,25
物流集群,[美]尤西•谢菲（YossiSheffi）/岑雪品、王微/机械工业出版社/2015-9/59.90元,9.2,25
稻盛和夫的实学,"稻盛和夫/曹岫云/人民东方出版传媒有限公司,东方出版社/2013-8-1/CNY32.00",8.4,79
稻盛和夫的实学,稻盛和夫/曹岫云/东方出版社/2011-6/33.00元,8.2,110
大象与跳蚤,[英]查尔斯•汉迪/曾琳、吴英/中国人民大学出版社/2012-4/49.80元,7.8,84
才经,费罗迪(ClaudioFernandezAraoz)/谢逸群/东方出版社/2008-7-1/38.00元,7.7,92
"优衣库这样卖衣服,不服也得服!",[日]月泉博/曹逸冰/江苏文艺出版社/2013-8-15/32.00元,7.1,82
金字塔原理,芭芭拉·明托(BarbaraMinto)/南海出版公司/2014-8-1/CNY98.00,7.6,31
What Got You Here Won't Get You There,MarshallGoldsmith、MarkReiter/Hyperion/2007-1/265.11元,7.7,45
现场改善,今井正明/华经/机械工业出版社/2010-5/33.00元,8.6,48
金字塔底层的财富,C.K.普拉哈拉德/林丹明、徐宗玲/中国人民大学出版社/2005-1/29.00元,7.8,81
隐性动机,[美]尤里·格尼茨（UriGneezy）、[美]约翰·李斯特（JohnList）/鲁冬旭/中信出版社/2015-5/49.00元,7.2,286
创能量,林正刚/浙江人民出版社/2015-4/42.90,8.8,67
博恩·崔西的时间管理课,[美]博恩·崔西（BrianTracy）/刘迪、刘钊/机械工业出版社/2016-3-8/39.00,7.4,128
HR+三支柱：人力资源管理转型升级与实践创新,彭剑锋、马海刚、西楠/中国人民大学出版社/2017-6-1/49元,8.4,86
消费心理学,刘军、王砥主编/机械工业出版社/2009-4/29.00元,7.2,73
酒店管理180个案例品析,王大悟/中国旅游/2007-6/35.00元,7.1,35
YES！产品经理（上、下册）,汤圆、老马/电子工业出版社/2011-9-1/128.00元,7.3,381
X创新,[美]AdamRichardson/钟磊/华中科技大学出版社/2014-11-20/56.00元,8.3,34
压力管理,洛塔尔·赛韦特/张宇霆/中信出版社/2007-1/25.00元,7,103
彼得原理,劳伦斯J.彼得/闾佳/机械工业出版社/2007-4/32.00元,7.5,292
质问力 大前研一,大前研一/黄安妮/天下杂志/20080130,7.8,49
自律型创业,比尔·奥莱特、BillAulet/新华都商学院/机械工业出版社/2014-9/69.00,8.4,57
上班族必懂的OFFICE天择定律,查尔斯·刘/东南大学出版社/2008-10/18.50元,7,666
只放一只羊,（德）布兰德斯/陈艳/电子工业出版社/2005-4-1/25.00,7.9,68
工厂物理学,斯皮尔曼（MarkL.Spearman）/清华大学出版社/2002-11-1/66.00元,9.2,42
成功EQ密码,(美)特拉维斯·布拉德伯利(TravisBradberry)、(美)恩·格里夫斯(JeanGreaves)/李静媛/中国商业出版社/2010-9/25.00元,8.4,26
当客户说“不”,汤姆·霍普金斯、本·卡特/杨晓瑜/中信出版社/2016-1-15/49.00,8.7,44
How brands grow part 2,JenniRomaniuk、ByronSharp/2015-11-19,7.6,10
绩效核能（行动版）,李太林/北京联合出版公司/2016-5/46.80,7.2,43
个人品牌,麦克纳利/赵恒/中信出版社/2003-12-01/32.0,8.4,51
仆人式领导,罗伯特·K.格林利夫/江西人民出版社/2008-1/25.00元,8,24
运营管理,[美]克拉耶夫斯基.L.J、[美]里茨曼.L.P./刘晋、向佐春/人民邮电出版社/2007-1/85.00元,8.1,28
Leaders Eat Last,SimonSinek/PortfolioHardcover/2014-1-7/USD27.95,7.8,33
