titles,authors,nums,peoples
战无不胜,只铁/地震出版社/2002-10-1/68.00元,8.5,20
对冲基金风云录1,[美]巴顿·比格斯/张桦、王小青/中信出版社/2013-11-1/48.00,7.2,39
12年20倍,唐彬/北京联合出版公司/2017-6/58.00,7.3,11
尖峰时刻,斯科特.凯斯/王舒宁/上海财经大学出版社/2008-1/30.00元,7.6,54
投资圣经,安迪・基尔帕特里克/民主与建设出版社/2003-9/158.00元,6.4,80
伏击涨停,黑马王子/清华大学出版社/2014-5-1/49,8.8,22
狙击涨停板,张华/四川人民/2008-7/30.00元,5.7,10
投资最重要的事,[美]霍华德·马克斯HowardMarks/李莉、石继志/中信出版社/2012-7/58.00元,8.1,2236
一次读完25本投资经典,里奥·高夫/陈秀玲/吉林人民出版社/2000-08/18.00元,9.3,99
黄金屋,史蒂文·卓布尼/机械工业/2008-1/48.00元,6.6,144
价值投资五大关键,黄嘉斌译/黃嘉斌/McGraw-Hill/2004年10月/360元,5.4,11
主力控盘操作学,谢佳颖(謝嚴)/地震出版社/2010年/48.00元,7.5,10
证券投资学,吴晓求/中国人民大学出版社/2009-2/30.00元,5.5,131
四大天王技术指标必胜术揭秘,戈岩/地震/2011-5/34.00元,7.7,10
伯格谈共同基金,约翰·C·伯格/中国青年/2008-1/39.00元,7.8,35
黄金游戏,占豪/2010-7/29.00元,7.4,56
炒掉你的股票分析师,哈瑞·多麦什/金马工作室/清华大学出版社/2003-10-01/38.0,6.3,18
为什么你炒股赚不到钱,迈尔·斯塔特曼/2012-5/49.00元,7.5,30
投资学,（美）剌利，（美）诺顿/李月平/清华大学出版社/2009-5/83.00元,6.4,10
投机狂潮,[英]爱德华·钱思乐（EdwardCh/四川西南财经大学/2000-1/20.00元,6.7,12
基金经理,赵迪/清华大学/2007-3/29.00元,6.6,648
窝轮大时代,李颂慈/上海交通大学出版社/2005-07-01/29.8,7,10
战胜庄家,金浩/黄山书社/2010-2/36.00元,7.5,10
短线为王,韩雷/经济管理/2009-8/38.00元,6.4,10
新股民炒股看盘从入门到精通,中国铁道出版社/2015-8-1/49.8,7,10
艾古理论,艾古/2009-6/45.00元,7.2,20
操盘战法1,窦为/机械工业/2012-1/36.00元,7.3,11
趋势与拐点交易法,戈岩/中国宇航出版社/2014-1-1/35.00元,6.3,12
股神,18,8,20
交易的真相,劳剑勇/九州出版社/2010-9/32.00元,7.3,24
K均交易法,笑傲茶湖段/电子工业出版社/2017-8/49.8,6.7,10
操盘手日记,刘波/山东电子工业出版社/2012-8-10/26,6.8,10
技术分析新科学,[美]托马斯·迪马克（ThomasdR.DeMark）/魏强斌、文子/山西人民出版社/2014-8-1/58,6.9,14
熊市价值投资的春天,董宝珍/2009-1/32.00元,8,23
十年一个亿,谢百三/北京大学出版社/2001-01/26.80,7.3,15
蓄势待发,【美】迈克.贝拉费奥雷/刘乃达/中国人民大学出版社/2015-1-1/75.00,7.2,11
股剩是怎样炼成的,一扔就涨/中信出版社/2008-1/29.00元,6.6,162
金融市场预测,托尼·普卢默/王权、王正林、肖静/中国青年出版社/2010-9/35.00元,6.6,10
看盘方法与技巧大全,华投/2012-4/29.80元,8.1,13
新手股市入门,刘益杰/2012-8/36.00元,8.1,10
穩操勝算,WilliamR.Gallacher/寰宇財務顧問公司/ProbusPublishing/1995年6月/NT$400,8.2,20
新股民股市致胜必读书,蔡钧/金城出版社/2007-6/28.00元,8,10
股价型态总览,,7.4,10
New Concepts in Technical Trading Systems,J.WellesWilder/TrendResearch/1978-6/USD65.00,4.9,10
窥破天机,杨斌/企业管理出版社/2007-8/29.80元,6.3,33
从新手到高手,张海滨/北京大学出版社/2007-7/36.00元,7.5,28
股票指南,路易斯·安吉尔、布伦丹·博伊德/高文志、桑秀国/商务印书馆/1992年9月第1版/5.10,6.8,10
庄家手法大曝光,范江京/中国宇航出版社/2008-1/35.00元,7,10
量价：典型股票盘口分析,刘川/2014-1/39.00元,8.1,20
"买股票,找这样的公司就对了",(日)藤野英人/贺迎/南海出版公司/2008-1/20.00元,6.3,41
股票期货市场预测指标,冯督/地震/2006-4/25.00元,7.4,13
谈股论经,陆一/2010-7/48.00元,7.6,11
看盘高手,鲁正轩/2009-2/38.00元,8.3,10
庄家操盘全揭秘,林汶奎/2010-6/32.00元,7.7,10
《股市操练大全》习题集,黎航/上海三联书店/2002-1/15.00元,7.2,29
散户别跑,曹明成//谭文/立信会计/2011-4/29.00元,8,10
资产分配,罗杰C.吉布森/吴海峰/机械工业/2006-5/25.00元,6.1,10
大牛市·股殇2,诸葛就是不亮/中信出版集团/39.80,7.4,42
操盘手Ⅱ,花荣/东方出版社/45.00,7.5,85
量价分析从入门到精通,杨磊/机械工业/2011-6/46.80元,7.8,10
追求完美,潘伟君/上海画报出版社/2001-05/25.00,7.7,15
暴力K线擒大牛,王宁/机械工业出版社/2014-3-1/49.00元,6.6,27
全脑交易,[美]柯蒂斯•费思/侯金刚/中国人民大学出版社/2012-6/42.90元,6.4,44
超级金钱,亚当·史密斯/机械工业出版社/2007-5/32.00元,7,78
短线王国,短线王国/上海财大/2012-1/25.00元,7,12
基金定投,胡金盛/广东经济/2010-1/25.00元,6.8,16
学习巴菲特,刘建位/中信出版社/2008-1-1/38.00元,7.8,70
艾略特名著集,"（美）小罗伯特R.普莱切特（RobertR.Prechter,Jr）/陈鑫/机械工业出版社/2011-4/32.00元",6.7,16
道氏理论,罗伯特·雷亚/何平林/天津社会科学院出版社/2012-1/32.00元,6.7,55
黑马波段操盘术,凌波/中国时代经济出版社/2011-5/38.00元,6.3,21
富足一生,东尼/中国人民大学出版社/2011-1-1/45.80元,7,31
K线精解（第一册）,范江京/机械工业/2010-6/45.00元,6.3,10
最佳卖出点,卡西迪/吴慧/中国财政经济出版社/2004-10/39.80元,6.8,23
经典技术分析,[美]小查尔斯D.柯克帕特里克、朱丽叶R.达尔奎斯特/陈丽芳/机械工业出版社/2012-7/69.00元,7.7,10
点津,江晓东张美芳/2009-8/36.00元,7.2,34
K线图解秘技大全,王真//张振东/中国青年/2012-1/39.00元,7.5,10
散户快跑,曹明成//谭文/立信会计/2011-4/38.00元,6.8,10
技术交易短训教程,佩里·J·考夫曼/张艺博/广东经济出版社有限公司（广东经济出版社/2007-6/68.00元,6.2,14
短线高手,丁轶/地震/2009-4/28.00元,7.1,35
杠杆叠加原理,张革/地震出版社北京发行部/2008-1/30.00元,7,11
Enhancing Trader Performance,BrettN.Steenbarger/Wiley/2006-11-03/USD55.00,7.5,10
宁波高手1,雪峰、小美/地震出版社/2007-6/26.00元,7.8,22
从800万到200亿,丹尼尔·A.斯特奇曼/李炜/高等教育/2008-9/28.00元,7,48
股浪语,耿于天/群众出版社/2014-8/36.00,7.2,15
股市操练大全实战指导之一,黎航/上海三联书店出版社/2007-6/35.00元,8,32
江恩商品期货教程,江恩/Stu/2013-1/58.00元,7.2,10
老鼠仓,黎言/江苏文艺出版社/2014-3/42.80元,6.8,81
读懂上市公司,(美)L.J.里滕豪斯(L.J.Rittenhouse)/郑磊、龚荻涵/机械工业出版社/2014-1/45,7.3,13
杨百万股市战例,杨怀定/经济日报/2009-1/38.00元,7.4,53
大鱼如何吃小鱼,周爱民，孟庆斌等/厦门大学出版社/2009-12/40.00元,7.2,10
交易圣经,布伦特·奔富/麻勇爱、严海淼、童锡基/机械工业出版社/2012-12/59.00元,7.9,118
驾驭股市周期,(美)杰弗里•A.赫希（JeffreyA.Hirsch）/夏雨/世界图书出版公司/2013-11/68.00元,7.5,10
像巴菲特一样滚雪球,张从忠/人民邮电/2009-5/35.00元,8.1,15
威科夫理论大全集,[美]理查德•D.威科夫/康民/华中科技大学出版社/2016-10/68,7.6,10
如何把股市变成提款机,任平生/山西经济出版社/2010年05月/32.00元,6.3,43
量化投资：数据挖掘技术与实践（MATLAB版）,卓金武、周英/电子工业出版社/2015-5/88,7,12
一路骗到底,大卫·艾因霍恩/张伟、吴溪、韦鲁鹏/机械工业出版社/2009-3/48.00元,7.6,68
就这样理财 就这样生活,汪标/2014-7-1/36,7.8,25
当音乐停止之后,艾伦·布林德/巴曙松、徐小乐/中国人民大学出版社/2014-7-1/79.90元,8.7,271
胡立阳股票投资制胜30秘则,胡立阳/2010-8/18.00元,7.3,27
短线法宝,陶崇恩/中国大百科全书出版社/2000-06/18.00,6.7,10
多空英雄,只铁/海南/2008-4/49.80元,6.9,18
凯恩斯文集-投资的艺术,J.M.凯恩斯/王雅悦等/江苏人民出版社/1998-2/18.00,8,39
股市16岁,周焕涛/山东人民出版社/1999-02/58.00元,7.6,10
主力行为盘口解密,翁富/地震/2012-1/55.00元,7.6,10
日本酒田戰法（新版）,經史子集/20040701/NT$450,7.1,21
期货市场交易守则,肖敏顺/2012-1/42.00元,7,29
证券投资技术分析,李向科/中国人民大学出版社/2004-2-1/28.0,7,13
彼得·林奇传,橡树国际理财机构/吉林科技/2008-1/30.00元,8,38
马丁·普林格技术分析,[美]马丁•普林格/王雪化/中国人民大学出版社/2011-5-1/42.00元,6.6,19
The Stock Trader,TonyOz/GoldmanBrownBusinessMedia/2000-07-21/USD55.00,7.3,11
股市人生,杨怀定/中国金融出版社/2001-10/20.00,9.3,10
必需消费品投资,(美)迈克尔·康尼维特//安德鲁·S·托伊费尔|译者:胡婧/中信/2010-3/32.00元,7.2,63
理财金典：从入门到精通的理财操作技巧,叶立群(长安射天郎）/中国发展出版社/2014-10-1/58.00,7.2,10
绝对涨停,戈占/四川人民出版社/2002-1/25.00元,8.5,10
我的第一本漫画炒股书,刘伟/2013-6/29.80元,7.8,10
价值狙击,李卫红/上海财大/2011-12/39.00元,6.5,16
投资王道,吴金东/上海财经大学出版社/2007-10/17.00元,7.8,10
日本蜡烛图技术A股实战技法,张永彬/化学工业/2011-2/36.00元,6.9,10
证券交易之道,彭冬初/广东经济出版社/2009-2/28.00元,4.5,33
投资决策中的心理博弈,[美]大卫•E•阿德勒/李伟/中国人民大学出版社/2011-3-31/42.00元,7.4,31
低风险投资之路（第二版）,徐大为、刘颖/中国经济出版社/2016-4-1/58.00,7.2,130
对冲基金风云录3,巴顿•比格斯/蒋宗强/中信出版社/2013-10-1/46.00元,6.8,72
程序化交易,陈学彬,7,10
庄家心里操纵术,程鹏/新世界/2011-1/32.00元,6.8,10
寂寞高手,灵犀/海潮出版社/1997,7.1,10
股票市场与概率,约瑟夫·E·墨菲/张勇任秀刚陈兆阳/中国经济出版社/1993/4.5,6.9,10
股圣彼得·林奇投资圣经,严行方编/中国城市/2008-6/32.80元,8.5,11
Deep Value,TobiasE.Carlisle/2014-8-18/USD85.00,6.8,14
The Investment Checklist,MichaelShearn/Wiley/2011-11-8/USD49.95,6.9,10
从零开始学股指期货——新手入门、交易之道、实战指南（修订版）,韩雷/电子工业出版社/2013-8/45,6.7,10
霹雳狐狸,花荣/经济管理/2005-6/38.00元,6.1,25
波段交易法,林辉太郎/毛兰频/地震出版社/2014-3-1/32,7.5,17
水晶球,杨青/机械工业出版社/2009-3/48.00元,6.9,239
酒田战法78式精解,金融·投资·广东人民出版社/2013-8/45.00元,7.5,10
刘姝威教你读财报,刘姝威/机械工业/2010-9/30.00元,6.5,17
大炒家,吴迪/地震出版社/2006-2/48.00元,7.3,13
私募操盘高手投资实战技巧,连升/经济管理/2011-1/32.00元,6,11
短线是银,唐能通/四川人民出版社/1999-3-1/25.00,6.6,25
图解缠论2,陈秋明/中国经济出版社/2016-10-1/48.00元,6.4,10
私募英雄,周涛/山西人民/2008-1/38.00元,6.1,123
交易规则2,恩格/盛业丹/东北财经大学出版社/2003-4/20.00元,6.8,10
解缠论,余井强/2011-7/26.00元,8.4,14
价值投机,韩愈/上海财经大学出版社/2008年/29.00元,4,10
K线其实很简单,宋建文/中信出版社/2011-1/35.00元,7.6,24
操盘论道入门曲,吴国平/广东经济/2010-2/48.00元,7.6,20
股票投资要义,胡斐/经济管理出版社/2015-6-1/42,7.8,16
套利狐狸(含光盘),余郑华/中华工商联合出版社/2000-08/25.00,3.9,10
华尔街证券分析：股票分析与公司估值（原书第2版）,［美］杰弗里C.胡克(JeffreyC.Hooke)/林东、刘潇然/机械工业出版社/79.00,6.9,32
趋势为王,贾秋萍/金城/2011-6/39.80元,7.8,10
The Neatest Little Guide to Stock Market Investing,"Kelly,Jason/2012-12/99.47元",7.8,12
对冲基金,罗伯特·A·耶格/黄嘉斌/东方出版社/2011-1/39.00元,7.4,25
找准下一个买卖点,[美]戴维·H.魏斯（David·H.weis）/何正云、何艺阳/安徽人民出版社/48.00元,6,10
放量,张志雄/海南出版社/2001-06/23.80,6.8,29
黑客点击,宁俊明/四川人民/2002-8/25.00元,7.6,14
图解庄家手段,麻道明/中国经济出版社/2015-1-1/78,7.4,10
顺势而为,小何//秦牧/经济管理出版社/2012-1/48.00元,7.1,15
邱永汉理财秘诀,邱永汉/中国经济出版社/1998-9/10.8,7.2,13
超级强势股,肯尼斯·L·费希尔/罗耀宗/经济科学出版社/2000年5月/25,6.9,13
你也能够成为股票高手,立花义正/地震出版社/2014-3-1/CNY42.00,5.6,15
赚钱逻辑,邱永汉/中国经济出版社/2002-06/18.00,6,10
民间股神,白青山/上海人民出版社/2007-4/32.00元,6,27
移动平均线,刘国栋/地震出版社/2012-1/36.00元,7.9,10
技术分析入门的20堂试炼,托马斯A.梅耶斯/陈丽芳/2012-12/39.00元,6.9,10
短线交易技术指南,马丁·J·普瑞格/包文兵/2009-6/42.00元,8,10
我是索罗斯,［美国］乔治·索罗斯、［美国］拜伦·韦恩、［德国］克里斯蒂娜·科南/真如/海南出版社/2011-9/30.00元,4.3,27
价值投资,毛羽/上海人民/2008-1/38.00元,6.4,49
股市操练大全（第10册）,黎航/上海三联书店/2009-4-1,6.9,10
价值为王,2008-7/29.80元,6.9,16
周K线图测市应用,夏日风/经济科学出版社/1997-06/15.50,6.4,10
算法交易与套利交易,赵胜民/厦门大学出版社/2010-9/35.00元,6.1,10
庄家操作定式解密,李梦龙、等/广东经济出版社/2001-6/25.00元,6.4,10
400美金我翻了一万倍,李统毅/2012-5/38.00元,6.9,64
量价绝杀,范江京/机械工业/2012-2/45.00元,7.2,10
图表辨析与交易系统,李汉军/机械工业出版社/2012-7/56.00元,7.1,31
炒股必知必读,刘超、周晓烨主编/当代世界出版社/2000-01/20.00,8.9,10
歐尼爾的股市賺錢術,WilliamJ.O’Neil/黃嘉斌/McGraw-Hill/2005年10月/480元,7.2,10
股市操练大全（第9册）,黎航编/2011-7/48.00元,7.6,10
林行止炒股100谈,林行止/中国城市出版社/2001-05/15.00,6.4,19
散户兵法,理查德﹒科克/海南出版社/1997-08-01/16.80元,7.2,10
曹明成K线技术精要,曹明成//谭文/立信会计/2011-4/43.00元,8.5,10
玩转金钱,[美]安迪•凯斯勒/张志莉　周年洋/世纪文景/2011-1/38.00元,6.5,18
混沌操作法新解,BILLM.WILLIAMS/黃嘉斌/JohnWiley＆Sons/2009年6月/400元,8.4,10
DUMB MONEY 傻钱  脑力激荡丛书,乔伊.安纳夫/张健/中国青年出版社/2001-7/16.80元,5.3,18
华尔街的华尔兹,肯·费雪/刘雨/中国青年/2008-9/38.00元,7.1,37
菲波纳奇高级交易法,魏强斌/社科文献出版社/2009-6/39.00元,7.6,61
价量经典,（台湾）杨基鸿/广东经济出版社/2001-10-1/26.00元,6.7,10
百战狐狸,花荣/中国计量出版社/2001-07/28.00,6.4,10
量化交易与资金管理,弗雷德·杰姆/2012-10/64.00元,6.1,16
图表与交易,戴若·顾比/地震出版社北京发行部/2006-12/48.00元,5.3,20
操盘之王,王晓（带头大哥777）/山西人民/2011-4/77.70元,7.5,49
反传统营销,（美）詹瑞特/简贞玉/海南出版社/2001-09/18.00,5.5,15
筹码分布准确提示买卖点,"赵信/广东经济出版社,广东省出版集团/2012-7/50.00元",7.3,12
F Wall Street,JoelPonzio/AdamsMedia/2009-6-18/GBP9.99,7.1,10
股票市场超级明星,鲍伯·汤普森/上海财大/2011-1/48.00元,6.1,18
Technical Analysis Using Multiple Timeframes,"BrianShannon/LifeVestPublishing,Inc/2008",6.7,10
Tape Reading & Market Tactics,HumphreyBNeill/BNPublishing/2008-8-22/USD9.99,7.6,10
黄金岁月,马丁·S.弗里德森/上海财大/2011-1/45.00元,6.9,10
大牛市·你为什么赚不到钱,老姜/南方日报出版社/2008-1/28.00元,7.7,10
股市禁书,王亮//高大林/中国时代经济/2011-3/35.00元,6.5,10
新金融学,[美]罗伯特·A.哈根（Rob/清华大学出版社/2002-1/15.00元,6.4,10
招财狐狸,花荣/经济管理出版社/2004-2/35.00元,8.2,33
涨跌,师建/化学工业出版社/2013-4/39.80元,6.6,33
巴菲特的8堂投资课,刘建位、刘建位/民主与建设出版社/2005-1-1/19.00元,7.2,36
解套第一课,玉名/东方/2012-5/36.00元,6.8,24
股票市场基础分析手册,杨健/中国宇航出版社/2006-1/34.80元,8.4,10
爱与痛的交易生涯,【美】特尼·达夫/艾博/中国人民大学出版社/2015-11/42.00元,7.6,12
证券市场基础知识,中国证券业协会/中国财政经济出版社/2008-7/36.00元,8.3,104
一把直尺闯天下,戈岩/地震/2011-7/32.00元,7.1,10
中国式私募股权基金,李寿双/法律出版社/2009-1-1/68.00元,7.1,19
选对炒股时间点,莱斯利N.马松松/王晓军/2008-6/32.00元,6.7,10
短线点金,2009-3/29.00元,7.8,15
香港证券市场全透视,郭莉、巴曙松/中信出版社/2009-2/80.00元,6.5,16
投资伟大的企业,张海燕/经济日报出版社/2010-1-1/33.00元,7.4,14
投资企业法,齐东平/经济日报/2008-1/28.00元,7,11
戴维·朗德里波段交易法则,戴维·朗德里/蒲啸、曾学民/陕西师范大学出版总社有限公司/2011-8/39.80元,6.2,12
谁说图表不会说谎,【美】杰拉尔德.埃弗雷特.琼斯/罗立彬、李东博/南方出版社/2011-4/32.00元,8.1,54
打破神话的投资十诫,埃斯瓦斯·达莫达兰/何岚/机械工业出版社/2006-5/39.80元,6.5,48
21条颠扑不破的交易真理,约翰·H·海登/杨俊红/2012-10/45.00元,7,10
证券分析入门,彼得·柯雷恩/张烨明/中国青年/2008-4/38.00元,7,10
九年十倍,汤斌斌/电子工业出版社/39.80,6.6,10
上市公司,丁力/清华大学/2008-1/29.80元,7.3,96
股市潜规则,迈克尔·帕内斯/潘宗福/中信出版社/2003-6-1/20.00元,6.9,32
