titles,authors,nums,peoples
约翰•博格的投资50年,（美）约翰C.博格/杨永新、杜杨果/机械工业出版社/2014-5/75.00,7.6,21
优雅小主妇的低成本奢华生活,苌苌/2009-8/26.80元,5.3,92
20几岁要懂点经济学大全集,宿春礼//邢群麟/企业管理/2010-6/29.00元,7.5,49
经济学家给孩子的信,（新西兰）马丁•霍斯/苏曼/西安出版社/2011-3/28.00元,8.3,23
从零开始学基金投资,李晓波、周峰/中国铁道出版社/2015,6.1,10
优雅小主妇的理财生活,淡若椰风/2009-1/26.80元,7.8,250
从100元开始理财,张鹤等编著/化学工业出版社/2011-9/29.80元,8.4,10
小艾上班记6,陈艳红/东北财经大学出版社有限责任公司/2014-5-1/36.00元,7.9,17
富爸爸成功创业的10堂必修课,(美)罗伯特·清崎(美)莎伦·莱希特/萧明/南海出版社/2011-4/32.00元,7.1,52
房地产投资模式,斯科特·弗兰克/机械工业出版社/2006-6/22.8,6.6,10
费雪论创富,中国人民大学出版社/2009-12/32.00元,7.6,83
投资异类,王利杰/北京联合出版公司/2017-6-1/59.90,8.2,233
零花钱大计划,安德鲁·克莱门斯/丁凡/天津教育出版社/2010-2/25.00元,8.1,49
基金投资入门与技巧,程国强/中华工商联合出版社/2011-12-1/29.80元,5.9,45
家里的黄金,史蒂夫·普菜斯博士/贵州人民出版社/2005-7/13.00元,7.1,44
看懂财经新闻的第一本书,陈思进、金蓓蕾/浙江人民出版社/2011-12-22/32.00元,6.4,1231
我是平民,王志勇、沉石、沉石/中国经济出版社/2005-6-1/28.00元,7.6,48
股市操练大全（第七册）,黎航编/上海三联/2009-4/39.00元,7.9,34
我爱钱更爱你,林伟贤/南方日报出版社/2005-9/32.00元,8,37
财富在金钱之外,云莉雅/机械工业出版社/2012-1/39.00元,8.7,17
李大霄投资战略,李大霄/经济日报/2011-3/36.00元,5.8,43
管理金融风险,史密森/应惟伟/人民大学/2003-9/58.00元,8.2,23
超级强势股,（美）肯尼思L.费雪（KennethL.Fisher）/高小红、迟云、钟雄鹰等/机械工业出版社/2013-5/39.00元,7.3,37
盲点套利,花荣/地震出版社/2005-4/39.80元,6.5,48
中国并购与股权投资基金年鉴,2012-1/180.00元,6.8,10
投资中最重要的事,斯蒂芬·彭曼/戴德明、周华/中国人民大学出版社/2015-11-1/49.00元,7.8,19
不理性也能赚钱,[美]泰瑞柏翰TerryBurnham/朱道凱/脸谱出版城邦文化/2006-7-31/TWD340,6.5,12
有钱好好花,沈威风/中国友谊出版公司/2009年7月第一版/26.00元,6.4,141
做有钱的自己,刘彦斌/中信出版社/2010-7-1/26.00元,5.4,107
期货投资策略,胡斐/经济管理出版社/2014-12-1/28.00元,6.2,40
女人一生受用的理财书,王英男/云南人民/2011-6/26.80元,6.5,58
The Automatic Millionaire,DavidBach/CrownBusiness/2005-12/USD14.00,7,10
投资的四大支柱,[美]威廉·伯恩斯坦/汪涛、郭宁/中国人民大学出版社/2014-1-20/69.90,5.9,41
玩转信用卡,胡金盛/黄山书社/2011-1/29.80元,7.1,33
金钱教会我,家入一真/千太阳/中信出版社/2016-4-1/38.00,6.3,36
就是有一套,三辰影库音像出版社/2014-11-1/39.8,7.7,10
跟巴菲特学投资、跟德鲁克学管理、跟科特勒学营销、跟卡耐基学口才大全集,张乃奎//王爱民/华文/2010-1/29.80元,6,10
“奔奔族”理财,周一/荣春献（策划编辑）/QingHuaUniversityPress/2007-2/25.00元,7,231
英雄同路,HarperCollinsUK/2013-5/83.03元,7.4,10
白领理财日记3,搜狐理财/2012-2/36.00元,7.2,10
The $100 Startup,ChrisGuillebeau/Currency/2012-5-8/GBP18.36,8.6,41
一本书读懂K线图,王坤/中华工商联合出版社/2015-8-1/CNY38.00,7.7,35
1块变10块的投资分配法,陈志彦/2011-1/28.00元,5.5,25
打开量化投资的黑箱,里什·纳兰/郭剑光/机械工业/2012-3/45.00元,7.3,224
逆向投资策略,大卫•德雷曼/郑磊等/机械工业出版社/2013-4/59.00元,7.4,86
新手开网店赚钱有绝招,王启城//陈益材/机械工业/2010-5/33.00元,8.2,10
估值的艺术：110个解读案例,尼古拉斯.斯密德林/李必龙、李羿/机械工业出版社/2015-8/59,6.7,65
华尔街日报之战,无[美]萨拉•埃利森/施轶/中国人民大学出版社/2012-2-29/56.00元,7.2,47
改变财运的21堂必修课,胡金盛/浙江大学出版社/2011-7/26.00元,6.3,10
一键之隔,范媛/清华大学出版社/2015-3-1/48.00元,6.6,11
长线为王,詹姆斯·阿尔图切尔/张汉超/2010-10/39.80元,7,10
瞬间的资本智慧,唐晓康/四川人民出版社/2015-10-1/68.00元,8.8,44
愤怒的小鸟理财学,熊涛/北京联合出版公司/2013-3/35.00元,6.6,15
一看就懂的股市图谱全图解,尹航/北京理工大学出版社/2014-3-1/31.80元,6.8,21
个人理财,杰克·R.卡普尔(JackR.Kapoor)、李·R.德拉贝(LesR.Diabay)、罗伯特·J.休斯(RobertJ.Hughes)/上海传神翻译服务有限公司/上海人民出版社/2011-12-1/88.00元,6.9,11
The 16% Solution,J.D.JoelS.Moskowitz/AndrewsMcMeelPublishing/2009-3-17/USD24.99,7.3,10
我收到的最好的投资建议,莉斯·克莱曼/鲁刚伟/北京师范大学出版社/2007-7/26.00元,8.3,30
奔奔族理财,周一//江骏/清华大学/2009-12/28.00元,7.3,60
在超市遇见亚当·斯密,(美)罗塞尔·罗伯茨/闫鲜宁/中信出版社/2009-10/29.00元,7,290
《富可敌国》（经典版）,[美]塞巴斯蒂安·马拉比（SebastianMallaby）/徐煦/北京联合出版公司/2016-9/62.90,5.8,25
富城市，穷城市,[加]马里奥·波利斯/方菁/新华出版社/2011-1/39.00元,7.7,30
股票投资者必知的21个蜡烛图,麦尔文·帕斯特耐克/林海/中国青年出版社/2008年1月1日/32.00元,7,15
谁偷走了我们的财富?,张化桥/机械工业出版社/2014-12-30/CNY45.00,6.9,44
巴比伦富翁的理财圣经,（美）乔治·克拉森/王艾林/学林出版社/2005-5/20.00元,7.9,46
卖空的艺术,凯思琳·F.斯泰莱/崔世春/上海财经大学出版社/2002-1-1/30.00元,7,37
安东尼·波顿教你选股,安东尼·波顿、乔纳森·戴维斯/黄芳/中信出版社/2008-5-1/36.00元,6.5,85
超级金钱,亚当·史密斯/机械工业出版社/2007-5/32.00元,7.7,78
跟庄细节,范江京/中国宇航/2009-4/38.00元,6.7,17
新手炒股快速入门,齐晓明/中国劳动/2011-7/39.80元,6.9,10
投资一堂课,[美]马克·斯考森/黛岗/上海译文出版社/2010-11/23.00元,7.2,33
如何买房子成为富翁,路易/中国书籍/2012-1/19.80元,7.6,13
散户的最后一课,林皓墨/南京大学出版社有限公司/2009-3/26.00元,7.9,49
共同基金常识,约翰﹒G.鲍格尔(JohnC.Bogle)著/百家出版社/2001-04/35.00元,7.6,31
日本蜡烛图教程,(SteveNison)史蒂夫•尼森/何平林/天津社科院/2010-8/60.00元,7.5,110
世界上最神奇的理财课,乔治·克拉森/刘丹丹/2008-5/28.00元,7.6,38
股票投资的一号法则,菲尔·汤恩/中国青年出版社/2007年1月/39.80元,6.5,69
非常潜力股,PhilipA.Fisher/羅耀宗/JohnWiley＆Sons/1998年4月/360元,5.9,10
理财是女人一辈子的事,马艳华/中国商业出版社/2013-4/32.00元,6.8,21
空空道人实盘解析,空空道人/天津人民出版社/2014-5/29.8,8.5,10
别了，雷曼兄弟,李溦、黄小军、赵艳洁、李勇/中信出版社/2009-1/39.00元,8.2,186
保富法,聂云台/中国城市出版社/2007-6/29.80元,6.4,71
基金定投,胡金盛/广东经济/2010-1/25.00元,7.6,16
基金长青,范勇宏/中信出版社/2013-3/58.00元,9.1,250
公司财务原理,理查德A.布雷利、斯图尔特C.迈尔斯/方曙红等/机械工业出版社/2004-4-1/108.00元,7.2,163
股市心理学,乔纳森·迈尔斯/虞海侠/中信出版社/2010-4/25.00元,7,42
想有钱就有钱,约瑟夫·摩菲/宋馨蓉/华夏出版社/2009-7/29.00元,6.2,50
幸福资本论,山口扬平/袁光/中国人民大学出版社/2015-3-1/35.00,8,24
養錢才能養活你自己,高得誠/唐建軍、金鍾/大田出版有限公司/2013-6-14/NT$270,5.3,688
30岁后，你拿什么养活自己,张笑恒/金城/2011-10/29.80元,7.2,57
股市操练大全（第三册）,黎航/三联书店上海分店/2002-1-1/28.00元,7.6,136
黄金游戏,占豪/上海财经大学出版社/2009-3/29.00元,7.7,133
个人理财（第六版）,[美]阿瑟·J·基翁（ArthurJ.Keown）/郭宁、汪涛/中国人民大学出版社/2016-5-1/85.00元,7.6,10
富爸爸致富需要做的6件事,[美]罗伯特·清崎/徐浩/四川文艺出版社/2014-3-1/22.00元,6.9,85
金融体系中的投资银行,[美]查里斯.R.吉斯特(CharlesR.Geisst)/郭浩/经济科学出版社/1998-01/29.00,6.8,58
大上海的梦想岁月,潘伟君/重庆出版社/2004-1/25.00元,6.9,49
論勢,"曹仁超/天窗出版/Sep01,2007",8.1,78
不差钱,曾勇刘昊/辽宁科学技术出版社/2009.7/18.00元,7.2,10
大师教你看大势,查尔斯·R·莫瑞斯/何正云/中信/2010-2/26.00元,7.4,18
蔡澜的生财之道,蔡澜/山东画报出版社/2012-1/35.00元,6.4,88
30岁前踏上财富自由之路,陈超君/企业管理/2011-1/28.00元,7.3,10
改变你一生的理财习惯,戴夫·拉姆齐/李莉/中信/2010-10/35.00元,5.9,49
为什么越花钱的人越有钱,佐藤富雄/李伊芳/江西科学技术出版社/2013-6-2/32.00,7.6,40
30之后靠钱赚钱,宗学哲/京华出版社/2007年4月/25.00元,7.8,31
建造黄金屋,李庆生/2008-3/38.00元,6.6,25
金融心理学,拉斯·特维德/周为群/中国人民大学出版社/2003-11/29.00元,7.6,1071
翻倍黑马1,翻倍黑马/中国计量/2009-5/25.00元,8.4,13
富足人生,乔.杜月桂、薇琪.鲁宾/洪秀芳/九州出版社/2002-9-1/22,7.5,28
筹码分布,陈浩/中国商业出版社/2002-1-1/45.00,6.9,97
国际财务报表分析,托马斯·R·罗宾逊、伊莱恩·亨利、温迪·L·皮里、迈克·A·布罗哈恩/汤震宇、:潘亮、纪慧诚/机械工业出版社/2015-6/149.00元,6.5,10
创造被动收入的10大法则,比尔·奎恩/张颖颖/2010-8/20.00元,7.2,18
沒錢更要買套好西裝,午堂登紀雄/李青芬/財經傳訊出版/2013-3/NT$240,7.1,10
风险投资实用分析技巧,许沂光/中华工商联合出版社/1994-3/29.80元,6.6,10
好习惯养活未来30年：钱来来高效能理财手记,正当好时/北京联合出版公司/2014-12-1/32,7.6,41
富爸爸打造必胜创业团队,布莱尔·辛格/王立天/鹭江出版社/2009-9/25.00元,6.6,62
从一杯星巴克开始的“白骨精”理财手册,温心/化学工业出版社/2012-2/25.00元,7.2,64
要金钱还是要生活,(新西兰)约翰﹒克拉克/中国纺织出版社/2003-04-01/20.00元,8.6,10
赢家之道,沧桑战神/地震出版社/2013-4/58.00元,7.4,15
成为首富的9堂课,乔治•克拉森/刘霭仪/中国人民大学出版社/2011-7-1/35.00元,7.5,22
实现财务自由的安全策略,索破/吴海峰/机械工业出版社/2006年06月/32.0,6.2,10
女人都能成为有钱人,欧利维埃·塞邦/张颖绮/山西人民出版社/2011-5/29.00元,7.8,43
我爱记账本,海蔚/东方出版社/2009-3/29.80元,6.4,55
一个大投机家的告白,[匈]安德烈·科斯托拉尼/林琼娟/重庆出版社/2015-11-1/39.8元,5,21
伯格投资,伯格/王华玉/机械工业/2006-6/38.00元,8,34
你不理财财不理你大全集,赵凡禹/企业管理/2010-7/29.00元,5.4,42
追求,(美)德士特·耶格、约翰·马森/国别：/黄邦福/中国市场出版社/2006-6/18.00元,7.1,15
人人都该买保险,刘彦斌/中信出版社/2011-7/32.00元,7.7,59
跟妈妈学会计,王秀霞/河北大学出版社/2008-4/24.00元,8.1,202
期货英雄,杨劲松沈良/地震出版社/2011-9/28.00元,6.4,42
富爸爸穷爸爸靑少版,[美]罗伯特·清崎、[美]莎伦·莱希特/郭伟刚/南海出版公司/2010-6/20.00元,6.4,63
投资智慧论语,彼得.克拉斯/阮开斌/机械工业出版社/2001-02/42.00,8.3,21
民企教父沈万三.3,李蒙/民主与建设出版社/2015-8/36.00,9,23
基础会计学,任永平等/立信会计/2007-11/21.00元,7,22
超越人性,李大霄、贾肖明/经济日报出版社/2010-1-1/36.00元,6.8,30
Making Millions For Dummies,RobertDoyen、MegSchneider/DoyenSchneider/2008-12/USD19.99,6.9,10
风投大败局,刘鸿飞、于俊燕/中国财政经济出版社/2010-3/28.00元,6.4,55
在小吃店遇见凯恩斯,柳泰宪/徐若英/中信出版社/2006/29.80元,8.1,893
投资高手访谈录,沈良/地震出版社/2011-7/39.80元,6.8,33
对冲基金大师,阿里·基辅(AriKiev)/罗曼、姚雯静、朱国裕/上海财经大学出版社/2011-9/53.00元,7.1,14
看报表讲故事,财罡/吉林大学出版社/2009-9/25.00元,6.2,16
20几岁，一定要有钱,金姬姃/韩美玲/中信出版社/2009-8/22.00元,8.3,111
大对决：即将爆发的中美货币战争,雷思海/北京大学出版社/2013-9/42.00元,8.5,104
技术分析与股票盈利预测,沙巴克/地震出版社北京发行部（原地震出版社）/2007-5/68.00元,6.7,27
巴菲特投资思想大全集,德群/中国华侨/2011-4/24.80元,6.8,10
我们需要多少钱,大卫.克鲁格、约翰.大卫.曼/马惠、金琦、陈婧怡/机械工业出版社/2010/36.00元,6.7,52
懒人赚钱术,(美)理查德·G·尼克松/戴晓峥、董楠、刘天伟/新华出版社/2002-8-1/29.0,7.1,13
投资是一场长途旅行,李驰/机械工业出版社/2014-9-20/49.00,6.9,91
富爸爸 富孩子 聪明孩子,萧明/南海出版公司/2009-2/26.00元,7.9,68
Your Money or Your Life,JoeDominguez、VickiRobin/Penguin(Non-Classics)/1999-09-01/USD15.00,7.2,10
懒人致富,[美]乔.卡伯/李旭大/电子工业出版社/2003-08/18.00,7.6,11
理财规划师专业能力,中国就业培训技术指导中心编/中国财政经济出版社一/2013-1/68.00元,6.4,13
超越华尔街,伯顿·马尔基尔(BurtonG.Malkiel)/中国金融出版社/2009-7/25.00元,7,10
女人财富非常道,李南/广西师范大学出版社/2011-5-1/29.00元,8.2,83
选股其实很简单,玉名/中信出版社/2010-9/32.00元,7.6,61
门口的野蛮人,布赖恩·伯勒、约翰·希利亚尔/张振华/机械工业出版社/2010-9/52.00元,6,1677
标准普尔选股指南,迈克尔·凯伊/上海财经大学出版社/2008-8/31.00元,7.6,27
金钱逻辑,苏祺/同心出版社/2013-8/35.00,5.8,46
富爸爸商学院,[美]罗伯特·清崎、[美]莎伦·莱希特/萧明/南海出版公司/2009-3/20.00元,6.7,94
超越专业投资,臧蔚/中国经济出版社/2016-6/48,7.3,28
本杰明·格雷厄姆论价值投资,珍妮特·洛尔/吴全昊/海南出版社/1999年2月1日/32.0,6.7,129
获取富有人生的93堂课,（美）苏珊・肖特/张昆群/长江文艺出版社/2005-7/26.00元,6.8,10
艺术里的金钱游戏,蔡康永、陈冠宇/湖南文艺出版社/2011-9-1/32.00元,7.3,1402
永远买不起房的80后,西蒙/2010-11/29.80元,5.4,13
赚钱老板的经济学,山田真哉/刘佳丽/江西科技/2010-9/29.80元,7.1,82
非赚不可,袁园/机械工业出版社/2014-6/49.00,7.1,82
黄金游戏,占豪/2011-3/32.00元,7.8,57
ETF投资,上海证券交易所/上海教育出版社/2014-2-1/CNY48.00,7.3,38
股王之道,彭鑫编著/九州出版社/2007-12/38.00元,7.3,11
大交易,布鲁斯・瓦瑟斯坦/吴全昊/海南出版社/2000-1/39.80,7.5,42
投资与非理性思维,罗伯特·科佩尔(RobertKoppel)/东方出版社/2014-10-1/CNY38.00,7,11
炒股就这几招,李嶂喆/中国经济出版社/2007-1/25.00元,6.6,71
巴菲特投资圣经：价值投资的24条黄金法则,（美）詹姆斯·帕多(JamesPardoe)/王尔笙/中国人民大学出版社/2015-11/45.00元,6.7,22
周显捡股秘密,周显/2012-6/38.00元,7.1,17
卢布信用危机与苏联解体,富景筠/2012-10/49.00元,8.3,10
逃不开的经济周期,拉斯·特维德/董裕平/中信出版社/2008-11/42.00元,8.9,770
富爸爸投资指南（最新修订版）,(美)罗伯特·清崎、(美)莎伦·莱希特/萧明/四川文化出版社/2014-1-1/45,6.6,38
你应该懂点投资学,李意坚/浙江大学出版社/2010-7/25.00元,7.6,158
交易的藝術,麥馬斯特/黃晶晶/財訊/1999.11.05,6.8,10
年报掘金,孙旭东/中国财政经济出版社/2009-1/46.00元,7.8,105
我们老了花什么,熊涛/京华/2012-6/32.00元,8,40
作局,柴志强/机械工业出版社/2010-6/38.00元,7.9,215
财与你相遇——最触动人心的情感理财故事,王诗文/电子工业出版社/2015-8/45.00元,6.8,12
中国理财规划实战案例,殷虎平/海天出版社/2007/48.00元,7.8,10
I Will Teach You To Be Rich,RamitSethi/WorkmanPublishingCompany/2009-03-23/USD13.95,7.7,20
从杀猪小伙到百万富翁,路斯・惠特尼、金马/金马/清华大学出版社/2004-9-1/23.00元,6.7,19
让钱找到你,吴淡如/国际文化出版社/2015-3-1,8.1,38
香港股史,郑宏泰/东方出版中心/2007-1/50.00元,8.1,153
重塑证券交易心理,BrettN.Steenbarger/清华大学出版社/2004-1/39.00元,7,200
这样投资更幸福,田仁灿，顾冰/中信出版社/2011-6-3/28.00元,5.6,81
有钱人的秘密,乔治·克拉森/鲁青/石油工业出版社/2010-10/29.80元,7.7,23
基础会计,陈国辉/东北财大/2007年1月1日/24.00元,8.4,161
滕泰透视通胀,滕泰/中国人民大学出版社/2011-10/49.80元,6.8,79
犹太智慧枕边书,汪泳/九州出版社/2006-2/39.00元,7.6,23
那些滚雪球的人,王星/浙江人民出版社/2013-7-1,7.4,546
财富课：理财致富的十大法则（彩色图文版）,（美）乔治·克拉森/陈玮/贵州人民出版社/2003-1-1/21.8,6.7,17
做一个理性的投资者,华夏基金管理有限公司/2010-6/29.80元,7.3,47
股市大亨,约翰·特雷恩/刘晶晶/中信/2007-7/36.00元,6.6,68
Millionaire Teacher,AndrewHallam/JohnWiley&Sons/2011-11-11/GBP13.99,7.5,10
窮小子開民宿：創意民宿的輕生活,季子弘/甜茴香/20070713/NTD280.00,8.3,10
动能指标,马丁·J·普林格/经济科学出版社/2000-5/30.00元,6.6,70
冲刺白马股,启明、赵江辉/机械工业出版社/2014-5/39.00,7,32
江恩商品期货教程,江恩/Stu/2013-1/58.00元,6.6,10
主控战略成交量,黄韦中/地震/2009-6/48.00元,6.9,13
终极高手,天佑/线装书局/2013-2/39.80元,8.1,37
一本书读懂互联网金融,人民邮电出版社/2014-9-1/39.8,7,40
小狗钱钱全彩漫画版2,博多·舍费尔/金福子/南海出版/2009-6/26.00元,8.4,13
中国股神林园炒股秘籍,王洪/经济日报出版社/2007-05-01/28.00元,6.4,132
罗斯柴尔德家族（下）,尼尔·弗格森/何正云/中信出版社/2012-6/69.00元,6.4,42
华尔街巨人,华尔街日报编辑部/吴全昊/海南出版社/2000-12/39.80元,6.5,19
夠了,約翰．伯格（JohnC.Bogle）/陳雅汝/早安財經/2015-5-7/300元,7.9,10
七堂课穿越牛熊,,7.1,44
普通百姓的致富之路,段绍译/段绍/中国商业/2007-11/26.00元,8,41
优雅女人的幸福理财生活,李昊轩/2012-10/32.00元,8.4,13
胡桃壳里的保险帝国,英勇/北京大学出版社/2003-11-01/18.00,7.2,13
徐建明谈理财,徐建明/浙江大学出版社/蓝狮子/2017-1/42.00元,5.7,11
富爸爸给你的钱找一份工作,罗伯特•清崎/四川文艺出版社/2014-9/29.8,8.6,47
操盘手日记,刘波/山东电子工业出版社/2012-8-10/26,6.7,10
富人为什么富,[爱尔兰]保罗•A.奥弗里/罗雅琴/商务印书馆/2014-8/19.00,7.1,10
会理财的女人最幸福,高小千/中国华侨出版社/2013-11-1/32.00元,6.1,52
刘姝威教你读财报,刘姝威/机械工业/2010-9/30.00元,8,17
富爸爸富人的阴谋（最新修订版,,7,38
家庭记账簿,恒兆文化编辑部/机械工业出版社/2011-7/28.00元,7.9,10
高明的波段交易师,艾伦S.法雷/刘海青/机械工业出版社/2006-5/45.80元,7.3,68
如何成为金牌理财规划师,关红/2009-11/25.80元,8.3,10
股市获利倍增术,杰森·凯利/钱峰/机械工业出版社/2009-4/32.00元,7.6,26
富爸爸商学院,清崎/李钊平/第1版(2005年7月1日)/2005-7/15.0,7.8,149
在股市大崩溃前抛出的人,（美）伯纳德·巴鲁克/张伟/机械工业出版社/2008-12-1/48.00元,8.7,244
工资不花完 理财钱生钱,熊涛/江苏文艺出版社/2013-9-15/38.00,7.9,15
现金流量与证券分析,（美）肯尼斯・汉科／尤西・李凡特/张凯／刘英／等/华夏出版社/2001-01/45.00,6,32
理财师实务手册,夏文庆/2009-8/88.00元,7.4,11
轻松读懂经济学,咏怡/中国长安出版社/2009-10/32.00元,7.2,24
女人可以赚更多,李沅/2008-9/26.80元,7,27
创业之初必知必会的财务知识,张志宏编/工商联/2010-1/28.00元,7.4,10
炒掉你的股票分析师,哈瑞·多麦什/金马工作室/清华大学出版社/2003-10-01/38.0,7.9,18
会计拉面,伊藤洋/机械工业出版社/2008-6-1/28.00元,7.4,175
塔木德:犹太商人的创业圣经,弗兰克·赫尔/徐世明/民主与建设出版社/2004-01/29.80,7.6,51
与巴菲特共进午餐,孙虹钢/2009-6/36.00元,6.8,28
聪明投资者的第一本金融学常识书,肖玉红/中国华侨出版社/2014-1-1/32.00元,7.3,75
走近私人银行,连建辉孙焕民/社会科学文献出版社/2007-6/36.00元,8.7,13
股票期货赢利秘诀,威廉姆·达尼根、李征编/陈立辉/北京联合出版公司/2012-10/48.00元,7.4,15
从新手到高手,张海滨/北京大学出版社/2007-7/36.00元,8,28
装修不上当，省心更省钱（新）,诗玫/当代世界出版社/2013-7-22/28,8.5,73
结构金融导论,[美]弗兰克·J·法伯兹、[美]享利·A.戴维斯、[英]莫拉德·乔德里/钱峰、沈颖郁/东北财经大学出版社/2011-11/36.00元,7.1,13
钱生钱,埃里克.泰森/中国青年出版社/2008-5-1/49.00元,7.2,10
投资的本源,宋军/中国经济出版社/2016-1-1,7.1,122
我在股市活了下来,尼古拉斯·达瓦斯（NicolasDarvas）/机械工业出版社出版/2007-5-1/21.00元,6.9,97
破坏式创新——从0到1 VS 从1到N,[美]乔希•林克纳(JOSHLINKNER)/松布尔/电子工业出版社/2015-5/55.00,7,67
如何在卖空中获利,(美)威廉·欧尼尔(美)吉尔·摩拉里斯译者：田丽魏蓝窦云静UnitedStates/美国/中国青年出版社/2006-11/36.80元,7.2,56
如何从数字中拧出关键信息,特雷西/清华/2005-12/25.00元,7.6,53
交易心理学,[日]村居孝美/杨玲、郑磊/机械工业出版社/2015-10/49.00,5.2,15
富人在想什么,熊涛/重庆出版社/2013-3/23.00元,6.9,15
炒股记账本,石美华/东方/2011-1/36.00元,7,10
学习巴菲特,刘建位/中信出版社/2008-1-1/38.00元,7.6,70
P2P：中国式高收益债券投资指南,陈文/机械工业出版社/2015-4-1,7.3,16
Smart Women Finish Rich,DavidBach/BantamDellPubGroup/2002-1/129.00元,5.9,10
财富革命,保罗•皮尔泽/中国社会科学出版社/2009-9-1/48.00元,7.5,12
买基金小红书,青春的泥沼,6,33
鲨鱼投资学,詹姆士·德伯勒/谢京秀/2008-8/29.00元,8.2,15
复制猫营销101,贝克·哈吉斯/赖伟雄/当代中国/2008-3/13.50元,7.5,74
塔木德,宿春礼，袁祥编著/辽宁画报/2006-6/32.00元,9.3,74
我靠基金38歲退休,王仲麟/方智/2011-2/116.00元,7.2,10
如何理财,唐庆华/上海人民出版社/2005-8/25.00元,6.6,10
Why We Want You to be Rich,DonaldJ.Trump、RobertT.Kiyosaki、MeredithMcIver、SharonLechter/RichPress/2006-10/USD24.95,6.4,30
庄家操盘全揭秘,林汶奎/2010-6/32.00元,6.6,10
对冲基金的未来,[美]蒙蒂•阿加瓦尔/赵志强/中国人民大学出版社/2011-1/39.80元,7.9,40
基金业务,2012-5/82.00元,7.3,10
IPO 40大财务迷局,郑朝晖/机械工业/2010-1/38.00元,7,40
成功理财的16堂课,张鹤、李石华编著/机械工业出版社/2006-5/25.00元,7.5,23
投资止赎房产赚大钱,彼得·康蒂/胡爱隐/机械工业出版社/2006-5/22.8,7.8,10
另外8小时,罗伯特·帕利亚里尼/吴书榆/南海/2012-3/38.00元,7.3,563
Finding the Next Starbucks,MichaelMoe/PORTFOLIO/2007-12/118.00元,6.5,10
大投机家(5)股市预测与分析,安德烈·科斯托拉尼/海南出版/2007-9/32.00元,7.7,58
失落的致富经典,（美）沃特尔斯/王甜甜/中国城市出版社/2009-3-1/28.00元,6.4,406
大投机家3.股票培训班,[匈]安德烈·科斯托拉/邓小红、梁东方/海南出版社/2001-05/19.80,6.7,123
网店经营宝典,岚姐姐/清华大学/2008-5/35.00元,7.8,18
反直觉投资,迈克尔·莫布森/刘寅龙/广东经济出版社/2015-8-1/48.00元,7,17
如何买卖二手房,北京岳成律师事务所/2010-1/24.00元,8,11
泡沫,约翰·卡尔弗利/北京师大/2006-2/28.00元,7.4,78
让你跨入有钱有闲族的扫除力,[日]舛田光洋/朱奇莹/东方出版社/2012-6/25.00元,7.3,32
轻松读懂上市公司年报、中报、季报,胡世强/西南财经大学出版社/2002-7-1/20.00,7,10
教你轻松致富,LarryWaschka/宇平/凯信出版事业有限公司/1997,8.5,12
聪明的投资人,艾瑞克・莱斯德、董立勇、钱昕燕/民主与建设出版社/2001-10/25.00,7.3,10
爸爸银行,欧文/塔广珍/九州出版社/2004-08/13.50,6.5,10
富爸爸窮爸爸,羅勃特．T．清崎、莎朗．L．萊希特/高寶國際/2009-7/100.00元,7.9,29
犹太人经商羊皮卷,舒天、姚秋华/石油工业出版社/2005-5/25.00元,6.7,11
亿元之路,孙成钢(扬韬)/地震出版社/2013-10-1/36.00,7.8,14
应该读点经济学,常青/中信出版社/2009-1-1/36.00元,7.8,489
早上3分钟，读懂财经新闻的潜台词,林汶奎/北京理工大学/2011-2/29.80元,7.6,13
省钱妙招800例,肖冉/化学工业/2009-1/19.80元,7,10
罗斯柴尔德家族（中）,尼尔·弗格森/顾锦生/中信出版社/2012-6/69.00元,8.5,41
郎咸平说,东方音像电子出版社/1970-1/36.00元,5.5,14
金融的逻辑1,陈志武/西北大学出版社/2015-2/58.00,8,359
经营分析与评价,（美）帕利普、（美）希利/朱荣/东北财经大学出版社有限责任公司/2008-6/39.00元,8.6,24
钱不是存出来的,李巍/中国青年出版社/2010-9/25.00元,6.8,13
投资策略实战分析,詹姆斯·奥肖内西/马海涌、李闻、高闻酉/机械工业出版社/2014-1/129,7.4,49
投资大师教你理财,张鹤/人民邮电出版社/2014-1-1/38.00,7.6,22
Lifecycle Investing,IanAyres、BarryNalebuff/BasicBooks/2010-5-4/USD24.95,7.8,10
财务报表阅读与分析,杨书怀/机械工业出版社/2011-4/36.00元,8.8,12
公司理财,[美]乔纳森·伯克、[美]彼德·德马佐/姜英兵/中国人民大学出版社/2014-7-1/CNY128.00,7.2,10
一個投機者的告白之証券心理學,安德烈．科/林瓊娟/商智文化/2002年08月27日/NT$260,8,22
基民天下,赵迪/清华大学出版社/2007-9-1/29.80元,7.2,29
股神,18,7.8,20
外汇保证金交易入门与技巧,何志成/经济管理出版社/2007-9/20.00元,7.8,18
"Rich Dad Poor Dad Classics - Boxed Set (Rich Dad Poor Dad; Rich Dad's Cashflow Quadrant, and Rich Dad's Guide to Investing)",RobertT.Kiyosaki、SharonL.Lechter/TimeWarnerAudioBooks/2001-05-01/USD42.98,7.8,14
深入价值评估,阿沃斯·达莫达让/姜万军/北京大学/2005-3/32.00元,7.2,49
至高无上,约翰·波伊克/荣军/上海财经大学/2006-10/23.00元,7.5,151
